EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,MortFleetGroup

timestep,fleet,group,value
358,3,20,0.0001545894
358,3,41,0.03451179
358,3,45,0.005274914
359,1,22,0.08660508
359,2,7,0.0001891398
359,3,15,0.0003369485
359,3,20,0.0001545894
359,3,41,0.03451179
359,3,45,0.005274914
360,1,22,0.08660508
360,2,7,0.0001891398
360,3,15,0.0003369485
360,3,20,0.0001545894
360,3,41,0.03451179
360,3,45,0.005274914
361,1,22,0.08660508
361,2,7,0.0001891398
361,3,15,0.0003369485
361,3,20,0.0001545894
361,3,41,0.03451179
361,3,45,0.005274914
362,1,22,0.08660508
362,2,7,0.0001891398
362,3,15,0.0003369485
362,3,20,0.0001545894
362,3,41,0.03451179
362,3,45,0.005274914
363,1,22,0.08660508
363,2,7,0.0001891398
363,3,15,0.0003369485
363,3,20,0.0001545894
363,3,41,0.03451179
363,3,45,0.005274914
364,1,22,0.08660508
364,2,7,0.0001891398
364,3,15,0.0003369485
364,3,20,0.0001545894
364,3,41,0.03451179
364,3,45,0.005274914
365,1,22,0.08660508
365,2,7,0.0001891398
365,3,15,0.0003369485
365,3,20,0.0001545894
365,3,41,0.03451179
365,3,45,0.005274914
366,1,22,0.08660508
366,2,7,0.0001891398
366,3,15,0.0003369485
366,3,20,0.0001545894
366,3,41,0.03451179
366,3,45,0.005274914
367,1,22,0.08660508
367,2,7,0.0001891398
367,3,15,0.0003369485
367,3,20,0.0001545894
367,3,41,0.03451179
367,3,45,0.005274914
368,1,22,0.08660508
368,2,7,0.0001891398
368,3,15,0.0003369485
368,3,20,0.0001545894
368,3,41,0.03451179
368,3,45,0.005274914
369,1,22,0.08660508
369,2,7,0.0001891398
369,3,15,0.0003369485
369,3,20,0.0001545894
369,3,41,0.03451179
369,3,45,0.005274914
370,1,22,0.08660508
370,2,7,0.0001891398
370,3,15,0.0003369485
370,3,20,0.0001545894
370,3,41,0.03451179
370,3,45,0.005274914
371,1,22,0.08660508
371,2,7,0.0001891398
371,3,15,0.0003369485
371,3,20,0.0001545894
371,3,41,0.03451179
371,3,45,0.005274914
372,1,22,0.08660508
372,2,7,0.0001891398
372,3,15,0.0003369485
372,3,20,0.0001545894
372,3,41,0.03451179
372,3,45,0.005274914
373,1,22,0.08660508
373,2,7,0.0001891398
373,3,15,0.0003369485
373,3,20,0.0001545894
373,3,41,0.03451179
373,3,45,0.005274914
374,1,22,0.08660508
374,2,7,0.0001891398
374,3,15,0.0003369485
374,3,20,0.0001545894
374,3,41,0.03451179
374,3,45,0.005274914
375,1,22,0.08660508
375,2,7,0.0001891398
375,3,15,0.0003369485
375,3,20,0.0001545894
375,3,41,0.03451179
375,3,45,0.005274914
376,1,22,0.08660508
376,2,7,0.0001891398
376,3,15,0.0003369485
376,3,20,0.0001545894
376,3,41,0.03451179
376,3,45,0.005274914
377,1,22,0.08660508
377,2,7,0.0001891398
377,3,15,0.0003369485
377,3,20,0.0001545894
377,3,41,0.03451179
377,3,45,0.005274914
378,1,22,0.08660508
378,2,7,0.0001891398
378,3,15,0.0003369485
378,3,20,0.0001545894
378,3,41,0.03451179
378,3,45,0.005274914
379,1,22,0.08660508
379,2,7,0.0001891398
379,3,15,0.0003369485
379,3,20,0.0001545894
379,3,41,0.03451179
379,3,45,0.005274914
380,1,22,0.08660508
380,2,7,0.0001891398
380,3,15,0.0003369485
380,3,20,0.0001545894
380,3,41,0.03451179
380,3,45,0.005274914
381,1,22,0.08660508
381,2,7,0.0001891398
381,3,15,0.0003369485
381,3,20,0.0001545894
381,3,41,0.03451179
381,3,45,0.005274914
382,1,22,0.08660508
382,2,7,0.0001891398
382,3,15,0.0003369485
382,3,20,0.0001545894
382,3,41,0.03451179
382,3,45,0.005274914
383,1,22,0.08660508
383,2,7,0.0001891398
383,3,15,0.0003369485
383,3,20,0.0001545894
383,3,41,0.03451179
383,3,45,0.005274914
384,1,22,0.08660508
384,2,7,0.0001891398
384,3,15,0.0003369485
384,3,20,0.0001545894
384,3,41,0.03451179
384,3,45,0.005274914
385,1,22,0.08660508
385,2,7,0.0001891398
385,3,15,0.0003369485
385,3,20,0.0001545894
385,3,41,0.03451179
385,3,45,0.005274914
386,1,22,0.08660508
386,2,7,0.0001891398
386,3,15,0.0003369485
386,3,20,0.0001545894
386,3,41,0.03451179
386,3,45,0.005274914
387,1,22,0.08660508
387,2,7,0.0001891398
387,3,15,0.0003369485
387,3,20,0.0001545894
387,3,41,0.03451179
387,3,45,0.005274914
388,1,22,0.08660508
388,2,7,0.0001891398
388,3,15,0.0003369485
388,3,20,0.0001545894
388,3,41,0.03451179
388,3,45,0.005274914
389,1,22,0.08660508
389,2,7,0.0001891398
389,3,15,0.0003369485
389,3,20,0.0001545894
389,3,41,0.03451179
389,3,45,0.005274914
390,1,22,0.08660508
390,2,7,0.0001891398
390,3,15,0.0003369485
390,3,20,0.0001545894
390,3,41,0.03451179
390,3,45,0.005274914
391,1,22,0.08660508
391,2,7,0.0001891398
391,3,15,0.0003369485
391,3,20,0.0001545894
391,3,41,0.03451179
391,3,45,0.005274914
392,1,22,0.08660508
392,2,7,0.0001891398
392,3,15,0.0003369485
392,3,20,0.0001545894
392,3,41,0.03451179
392,3,45,0.005274914
393,1,22,0.08660508
393,2,7,0.0001891398
393,3,15,0.0003369485
393,3,20,0.0001545894
393,3,41,0.03451179
393,3,45,0.005274914
394,1,22,0.08660508
394,2,7,0.0001891398
394,3,15,0.0003369485
394,3,20,0.0001545894
394,3,41,0.03451179
394,3,45,0.005274914
395,1,22,0.08660508
395,2,7,0.0001891398
395,3,15,0.0003369485
395,3,20,0.0001545894
395,3,41,0.03451179
395,3,45,0.005274914
396,1,22,0.08660508
396,2,7,0.0001891398
396,3,15,0.0003369485
396,3,20,0.0001545894
396,3,41,0.03451179
396,3,45,0.005274914
397,1,22,0.08660508
397,2,7,0.0001891398
397,3,15,0.0003369485
397,3,20,0.0001545894
397,3,41,0.03451179
397,3,45,0.005274914
398,1,22,0.08660508
398,2,7,0.0001891398
398,3,15,0.0003369485
398,3,20,0.0001545894
398,3,41,0.03451179
398,3,45,0.005274914
399,1,22,0.08660508
399,2,7,0.0001891398
399,3,15,0.0003369485
399,3,20,0.0001545894
399,3,41,0.03451179
399,3,45,0.005274914
400,1,22,0.08660508
400,2,7,0.0001891398
400,3,15,0.0003369485
400,3,20,0.0001545894
400,3,41,0.03451179
400,3,45,0.005274914
401,1,22,0.08660508
401,2,7,0.0001891398
401,3,15,0.0003369485
401,3,20,0.0001545894
401,3,41,0.03451179
401,3,45,0.005274914
402,1,22,0.08660508
402,2,7,0.0001891398
402,3,15,0.0003369485
402,3,20,0.0001545894
402,3,41,0.03451179
402,3,45,0.005274914
403,1,22,0.08660508
403,2,7,0.0001891398
403,3,15,0.0003369485
403,3,20,0.0001545894
403,3,41,0.03451179
403,3,45,0.005274914
404,1,22,0.08660508
404,2,7,0.0001891398
404,3,15,0.0003369485
404,3,20,0.0001545894
404,3,41,0.03451179
404,3,45,0.005274914
405,1,22,0.08660508
405,2,7,0.0001891398
405,3,15,0.0003369485
405,3,20,0.0001545894
405,3,41,0.03451179
405,3,45,0.005274914
406,1,22,0.08660508
406,2,7,0.0001891398
406,3,15,0.0003369485
406,3,20,0.0001545894
406,3,41,0.03451179
406,3,45,0.005274914
407,1,22,0.08660508
407,2,7,0.0001891398
407,3,15,0.0003369485
407,3,20,0.0001545894
407,3,41,0.03451179
407,3,45,0.005274914
408,1,22,0.08660508
408,2,7,0.0001891398
408,3,15,0.0003369485
408,3,20,0.0001545894
408,3,41,0.03451179
408,3,45,0.005274914
409,1,22,0.08660508
409,2,7,0.0001891398
409,3,15,0.0003369485
409,3,20,0.0001545894
409,3,41,0.03451179
409,3,45,0.005274914
410,1,22,0.08660508
410,2,7,0.0001891398
410,3,15,0.0003369485
410,3,20,0.0001545894
410,3,41,0.03451179
410,3,45,0.005274914
411,1,22,0.08660508
411,2,7,0.0001891398
411,3,15,0.0003369485
411,3,20,0.0001545894
411,3,41,0.03451179
411,3,45,0.005274914
412,1,22,0.08660508
412,2,7,0.0001891398
412,3,15,0.0003369485
412,3,20,0.0001545894
412,3,41,0.03451179
412,3,45,0.005274914
413,1,22,0.08660508
413,2,7,0.0001891398
413,3,15,0.0003369485
413,3,20,0.0001545894
413,3,41,0.03451179
413,3,45,0.005274914
414,1,22,0.08660508
414,2,7,0.0001891398
414,3,15,0.0003369485
414,3,20,0.0001545894
414,3,41,0.03451179
414,3,45,0.005274914
415,1,22,0.08660508
415,2,7,0.0001891398
415,3,15,0.0003369485
415,3,20,0.0001545894
415,3,41,0.03451179
415,3,45,0.005274914
416,1,22,0.08660508
416,2,7,0.0001891398
416,3,15,0.0003369485
416,3,20,0.0001545894
416,3,41,0.03451179
416,3,45,0.005274914
417,1,22,0.08660508
417,2,7,0.0001891398
417,3,15,0.0003369485
417,3,20,0.0001545894
417,3,41,0.03451179
417,3,45,0.005274914
418,1,22,0.08660508
418,2,7,0.0001891398
418,3,15,0.0003369485
418,3,20,0.0001545894
418,3,41,0.03451179
418,3,45,0.005274914
419,1,22,0.08660508
419,2,7,0.0001891398
419,3,15,0.0003369485
419,3,20,0.0001545894
419,3,41,0.03451179
419,3,45,0.005274914
420,1,22,0.08660508
420,2,7,0.0001891398
420,3,15,0.0003369485
420,3,20,0.0001545894
420,3,41,0.03451179
420,3,45,0.005274914
421,1,22,0.08660508
421,2,7,0.0001891398
421,3,15,0.0003369485
421,3,20,0.0001545894
421,3,41,0.03451179
421,3,45,0.005274914
422,1,22,0.08660508
422,2,7,0.0001891398
422,3,15,0.0003369485
422,3,20,0.0001545894
422,3,41,0.03451179
422,3,45,0.005274914
423,1,22,0.08660508
423,2,7,0.0001891398
423,3,15,0.0003369485
423,3,20,0.0001545894
423,3,41,0.03451179
423,3,45,0.005274914
424,1,22,0.08660508
424,2,7,0.0001891398
424,3,15,0.0003369485
424,3,20,0.0001545894
424,3,41,0.03451179
424,3,45,0.005274914
425,1,22,0.08660508
425,2,7,0.0001891398
425,3,15,0.0003369485
425,3,20,0.0001545894
425,3,41,0.03451179
425,3,45,0.005274914
426,1,22,0.08660508
426,2,7,0.0001891398
426,3,15,0.0003369485
426,3,20,0.0001545894
426,3,41,0.03451179
426,3,45,0.005274914
427,1,22,0.08660508
427,2,7,0.0001891398
427,3,15,0.0003369485
427,3,20,0.0001545894
427,3,41,0.03451179
427,3,45,0.005274914
428,1,22,0.08660508
428,2,7,0.0001891398
428,3,15,0.0003369485
428,3,20,0.0001545894
428,3,41,0.03451179
428,3,45,0.005274914
429,1,22,0.08660508
429,2,7,0.0001891398
429,3,15,0.0003369485
429,3,20,0.0001545894
429,3,41,0.03451179
429,3,45,0.005274914
430,1,22,0.08660508
430,2,7,0.0001891398
430,3,15,0.0003369485
430,3,20,0.0001545894
430,3,41,0.03451179
430,3,45,0.005274914
431,1,22,0.08660508
431,2,7,0.0001891398
431,3,15,0.0003369485
431,3,20,0.0001545894
431,3,41,0.03451179
431,3,45,0.005274914
432,1,22,0.08660508
432,2,7,0.0001891398
432,3,15,0.0003369485
432,3,20,0.0001545894
432,3,41,0.03451179
432,3,45,0.005274914
433,1,22,0.08660508
433,2,7,0.0001891398
433,3,15,0.0003369485
433,3,20,0.0001545894
433,3,41,0.03451179
433,3,45,0.005274914
434,1,22,0.08660508
434,2,7,0.0001891398
434,3,15,0.0003369485
434,3,20,0.0001545894
434,3,41,0.03451179
434,3,45,0.005274914
435,1,22,0.08660508
435,2,7,0.0001891398
435,3,15,0.0003369485
435,3,20,0.0001545894
435,3,41,0.03451179
435,3,45,0.005274914
436,1,22,0.08660508
436,2,7,0.0001891398
436,3,15,0.0003369485
436,3,20,0.0001545894
436,3,41,0.03451179
436,3,45,0.005274914
437,1,22,0.08660508
437,2,7,0.0001891398
437,3,15,0.0003369485
437,3,20,0.0001545894
437,3,41,0.03451179
437,3,45,0.005274914
438,1,22,0.08660508
438,2,7,0.0001891398
438,3,15,0.0003369485
438,3,20,0.0001545894
438,3,41,0.03451179
438,3,45,0.005274914
439,1,22,0.08660508
439,2,7,0.0001891398
439,3,15,0.0003369485
439,3,20,0.0001545894
439,3,41,0.03451179
439,3,45,0.005274914
440,1,22,0.08660508
440,2,7,0.0001891398
440,3,15,0.0003369485
440,3,20,0.0001545894
440,3,41,0.03451179
440,3,45,0.005274914
441,1,22,0.08660508
441,2,7,0.0001891398
441,3,15,0.0003369485
441,3,20,0.0001545894
441,3,41,0.03451179
441,3,45,0.005274914
442,1,22,0.08660508
442,2,7,0.0001891398
442,3,15,0.0003369485
442,3,20,0.0001545894
442,3,41,0.03451179
442,3,45,0.005274914
443,1,22,0.08660508
443,2,7,0.0001891398
443,3,15,0.0003369485
443,3,20,0.0001545894
443,3,41,0.03451179
443,3,45,0.005274914
444,1,22,0.08660508
444,2,7,0.0001891398
444,3,15,0.0003369485
444,3,20,0.0001545894
444,3,41,0.03451179
444,3,45,0.005274914
445,1,22,0.08660508
445,2,7,0.0001891398
445,3,15,0.0003369485
445,3,20,0.0001545894
445,3,41,0.03451179
445,3,45,0.005274914
446,1,22,0.08660508
446,2,7,0.0001891398
446,3,15,0.0003369485
446,3,20,0.0001545894
446,3,41,0.03451179
446,3,45,0.005274914
447,1,22,0.08660508
447,2,7,0.0001891398
447,3,15,0.0003369485
447,3,20,0.0001545894
447,3,41,0.03451179
447,3,45,0.005274914
448,1,22,0.08660508
448,2,7,0.0001891398
448,3,15,0.0003369485
448,3,20,0.0001545894
448,3,41,0.03451179
448,3,45,0.005274914
449,1,22,0.08660508
449,2,7,0.0001891398
449,3,15,0.0003369485
449,3,20,0.0001545894
449,3,41,0.03451179
449,3,45,0.005274914
450,1,22,0.08660508
450,2,7,0.0001891398
450,3,15,0.0003369485
450,3,20,0.0001545894
450,3,41,0.03451179
450,3,45,0.005274914
451,1,22,0.08660508
451,2,7,0.0001891398
451,3,15,0.0003369485
451,3,20,0.0001545894
451,3,41,0.03451179
451,3,45,0.005274914
452,1,22,0.08660508
452,2,7,0.0001891398
452,3,15,0.0003369485
452,3,20,0.0001545894
452,3,41,0.03451179
452,3,45,0.005274914
453,1,22,0.08660508
453,2,7,0.0001891398
453,3,15,0.0003369485
453,3,20,0.0001545894
453,3,41,0.03451179
453,3,45,0.005274914
454,1,22,0.08660508
454,2,7,0.0001891398
454,3,15,0.0003369485
454,3,20,0.0001545894
454,3,41,0.03451179
454,3,45,0.005274914
455,1,22,0.08660508
455,2,7,0.0001891398
455,3,15,0.0003369485
455,3,20,0.0001545894
455,3,41,0.03451179
455,3,45,0.005274914
456,1,22,0.08660508
456,2,7,0.0001891398
456,3,15,0.0003369485
456,3,20,0.0001545894
456,3,41,0.03451179
456,3,45,0.005274914
457,1,22,0.08660508
457,2,7,0.0001891398
457,3,15,0.0003369485
457,3,20,0.0001545894
457,3,41,0.03451179
457,3,45,0.005274914
458,1,22,0.08660508
458,2,7,0.0001891398
458,3,15,0.0003369485
458,3,20,0.0001545894
458,3,41,0.03451179
458,3,45,0.005274914
459,1,22,0.08660508
459,2,7,0.0001891398
459,3,15,0.0003369485
459,3,20,0.0001545894
459,3,41,0.03451179
459,3,45,0.005274914
460,1,22,0.08660508
460,2,7,0.0001891398
460,3,15,0.0003369485
460,3,20,0.0001545894
460,3,41,0.03451179
460,3,45,0.005274914
461,1,22,0.08660508
461,2,7,0.0001891398
461,3,15,0.0003369485
461,3,20,0.0001545894
461,3,41,0.03451179
461,3,45,0.005274914
462,1,22,0.08660508
462,2,7,0.0001891398
462,3,15,0.0003369485
462,3,20,0.0001545894
462,3,41,0.03451179
462,3,45,0.005274914
463,1,22,0.08660508
463,2,7,0.0001891398
463,3,15,0.0003369485
463,3,20,0.0001545894
463,3,41,0.03451179
463,3,45,0.005274914
464,1,22,0.08660508
464,2,7,0.0001891398
464,3,15,0.0003369485
464,3,20,0.0001545894
464,3,41,0.03451179
464,3,45,0.005274914
465,1,22,0.08660508
465,2,7,0.0001891398
465,3,15,0.0003369485
465,3,20,0.0001545894
465,3,41,0.03451179
465,3,45,0.005274914
466,1,22,0.08660508
466,2,7,0.0001891398
466,3,15,0.0003369485
466,3,20,0.0001545894
466,3,41,0.03451179
466,3,45,0.005274914
467,1,22,0.08660508
467,2,7,0.0001891398
467,3,15,0.0003369485
467,3,20,0.0001545894
467,3,41,0.03451179
467,3,45,0.005274914
468,1,22,0.08660508
468,2,7,0.0001891398
468,3,15,0.0003369485
468,3,20,0.0001545894
468,3,41,0.03451179
468,3,45,0.005274914
469,1,22,0.08660508
469,2,7,0.0001891398
469,3,15,0.0003369485
469,3,20,0.0001545894
469,3,41,0.03451179
469,3,45,0.005274914
470,1,22,0.08660508
470,2,7,0.0001891398
470,3,15,0.0003369485
470,3,20,0.0001545894
470,3,41,0.03451179
470,3,45,0.005274914
471,1,22,0.08660508
471,2,7,0.0001891398
471,3,15,0.0003369485
471,3,20,0.0001545894
471,3,41,0.03451179
471,3,45,0.005274914
472,1,22,0.08660508
472,2,7,0.0001891398
472,3,15,0.0003369485
472,3,20,0.0001545894
472,3,41,0.03451179
472,3,45,0.005274914
473,1,22,0.08660508
473,2,7,0.0001891398
473,3,15,0.0003369485
473,3,20,0.0001545894
473,3,41,0.03451179
473,3,45,0.005274914
474,1,22,0.08660508
474,2,7,0.0001891398
474,3,15,0.0003369485
474,3,20,0.0001545894
474,3,41,0.03451179
474,3,45,0.005274914
475,1,22,0.08660508
475,2,7,0.0001891398
475,3,15,0.0003369485
475,3,20,0.0001545894
475,3,41,0.03451179
475,3,45,0.005274914
476,1,22,0.08660508
476,2,7,0.0001891398
476,3,15,0.0003369485
476,3,20,0.0001545894
476,3,41,0.03451179
476,3,45,0.005274914
477,1,22,0.08660508
477,2,7,0.0001891398
477,3,15,0.0003369485
477,3,20,0.0001545894
477,3,41,0.03451179
477,3,45,0.005274914
478,1,22,0.08660508
478,2,7,0.0001891398
478,3,15,0.0003369485
478,3,20,0.0001545894
478,3,41,0.03451179
478,3,45,0.005274914
479,1,22,0.08660508
479,2,7,0.0001891398
479,3,15,0.0003369485
479,3,20,0.0001545894
479,3,41,0.03451179
479,3,45,0.005274914
480,1,22,0.08660508
480,2,7,0.0001891398
480,3,15,0.0003369485
480,3,20,0.0001545894
480,3,41,0.03451179
480,3,45,0.005274914
481,1,22,0.08660508
481,2,7,0.0001891398
481,3,15,0.0003369485
481,3,20,0.0001545894
481,3,41,0.03451179
481,3,45,0.005274914
482,1,22,0.08660508
482,2,7,0.0001891398
482,3,15,0.0003369485
482,3,20,0.0001545894
482,3,41,0.03451179
482,3,45,0.005274914
483,1,22,0.08660508
483,2,7,0.0001891398
483,3,15,0.0003369485
483,3,20,0.0001545894
483,3,41,0.03451179
483,3,45,0.005274914
484,1,22,0.08660508
484,2,7,0.0001891398
484,3,15,0.0003369485
484,3,20,0.0001545894
484,3,41,0.03451179
484,3,45,0.005274914
485,1,22,0.08660508
485,2,7,0.0001891398
485,3,15,0.0003369485
485,3,20,0.0001545894
485,3,41,0.03451179
485,3,45,0.005274914
486,1,22,0.08660508
486,2,7,0.0001891398
486,3,15,0.0003369485
486,3,20,0.0001545894
486,3,41,0.03451179
486,3,45,0.005274914
487,1,22,0.08660508
487,2,7,0.0001891398
487,3,15,0.0003369485
487,3,20,0.0001545894
487,3,41,0.03451179
487,3,45,0.005274914
488,1,22,0.08660508
488,2,7,0.0001891398
488,3,15,0.0003369485
488,3,20,0.0001545894
488,3,41,0.03451179
488,3,45,0.005274914
489,1,22,0.08660508
489,2,7,0.0001891398
489,3,15,0.0003369485
489,3,20,0.0001545894
489,3,41,0.03451179
489,3,45,0.005274914
490,1,22,0.08660508
490,2,7,0.0001891398
490,3,15,0.0003369485
490,3,20,0.0001545894
490,3,41,0.03451179
490,3,45,0.005274914
491,1,22,0.08660508
491,2,7,0.0001891398
491,3,15,0.0003369485
491,3,20,0.0001545894
491,3,41,0.03451179
491,3,45,0.005274914
492,1,22,0.08660508
492,2,7,0.0001891398
492,3,15,0.0003369485
492,3,20,0.0001545894
492,3,41,0.03451179
492,3,45,0.005274914
493,1,22,0.08660508
493,2,7,0.0001891398
493,3,15,0.0003369485
493,3,20,0.0001545894
493,3,41,0.03451179
493,3,45,0.005274914
494,1,22,0.08660508
494,2,7,0.0001891398
494,3,15,0.0003369485
494,3,20,0.0001545894
494,3,41,0.03451179
494,3,45,0.005274914
495,1,22,0.08660508
495,2,7,0.0001891398
495,3,15,0.0003369485
495,3,20,0.0001545894
495,3,41,0.03451179
495,3,45,0.005274914
496,1,22,0.08660508
496,2,7,0.0001891398
496,3,15,0.0003369485
496,3,20,0.0001545894
496,3,41,0.03451179
496,3,45,0.005274914
497,1,22,0.08660508
497,2,7,0.0001891398
497,3,15,0.0003369485
497,3,20,0.0001545894
497,3,41,0.03451179
497,3,45,0.005274914
498,1,22,0.08660508
498,2,7,0.0001891398
498,3,15,0.0003369485
498,3,20,0.0001545894
498,3,41,0.03451179
498,3,45,0.005274914
499,1,22,0.08660508
499,2,7,0.0001891398
499,3,15,0.0003369485
499,3,20,0.0001545894
499,3,41,0.03451179
499,3,45,0.005274914
500,1,22,0.08660508
500,2,7,0.0001891398
500,3,15,0.0003369485
500,3,20,0.0001545894
500,3,41,0.03451179
500,3,45,0.005274914
501,1,22,0.08660508
501,2,7,0.0001891398
501,3,15,0.0003369485
501,3,20,0.0001545894
501,3,41,0.03451179
501,3,45,0.005274914
502,1,22,0.08660508
502,2,7,0.0001891398
502,3,15,0.0003369485
502,3,20,0.0001545894
502,3,41,0.03451179
502,3,45,0.005274914
503,1,22,0.08660508
503,2,7,0.0001891398
503,3,15,0.0003369485
503,3,20,0.0001545894
503,3,41,0.03451179
503,3,45,0.005274914
504,1,22,0.08660508
504,2,7,0.0001891398
504,3,15,0.0003369485
504,3,20,0.0001545894
504,3,41,0.03451179
504,3,45,0.005274914
505,1,22,0.08660508
505,2,7,0.0001891398
505,3,15,0.0003369485
505,3,20,0.0001545894
505,3,41,0.03451179
505,3,45,0.005274914
506,1,22,0.08660508
506,2,7,0.0001891398
506,3,15,0.0003369485
506,3,20,0.0001545894
506,3,41,0.03451179
506,3,45,0.005274914
507,1,22,0.08660508
507,2,7,0.0001891398
507,3,15,0.0003369485
507,3,20,0.0001545894
507,3,41,0.03451179
507,3,45,0.005274914
508,1,22,0.08660508
508,2,7,0.0001891398
508,3,15,0.0003369485
508,3,20,0.0001545894
508,3,41,0.03451179
508,3,45,0.005274914
509,1,22,0.08660508
509,2,7,0.0001891398
509,3,15,0.0003369485
509,3,20,0.0001545894
509,3,41,0.03451179
509,3,45,0.005274914
510,1,22,0.08660508
510,2,7,0.0001891398
510,3,15,0.0003369485
510,3,20,0.0001545894
510,3,41,0.03451179
510,3,45,0.005274914
511,1,22,0.08660508
511,2,7,0.0001891398
511,3,15,0.0003369485
511,3,20,0.0001545894
511,3,41,0.03451179
511,3,45,0.005274914
512,1,22,0.08660508
512,2,7,0.0001891398
512,3,15,0.0003369485
512,3,20,0.0001545894
512,3,41,0.03451179
512,3,45,0.005274914
513,1,22,0.08660508
513,2,7,0.0001891398
513,3,15,0.0003369485
513,3,20,0.0001545894
513,3,41,0.03451179
513,3,45,0.005274914
514,1,22,0.08660508
514,2,7,0.0001891398
514,3,15,0.0003369485
514,3,20,0.0001545894
514,3,41,0.03451179
514,3,45,0.005274914
515,1,22,0.08660508
515,2,7,0.0001891398
515,3,15,0.0003369485
515,3,20,0.0001545894
515,3,41,0.03451179
515,3,45,0.005274914
516,1,22,0.08660508
516,2,7,0.0001891398
516,3,15,0.0003369485
516,3,20,0.0001545894
516,3,41,0.03451179
516,3,45,0.005274914
517,1,22,0.08660508
517,2,7,0.0001891398
517,3,15,0.0003369485
517,3,20,0.0001545894
517,3,41,0.03451179
517,3,45,0.005274914
518,1,22,0.08660508
518,2,7,0.0001891398
518,3,15,0.0003369485
518,3,20,0.0001545894
518,3,41,0.03451179
518,3,45,0.005274914
519,1,22,0.08660508
519,2,7,0.0001891398
519,3,15,0.0003369485
519,3,20,0.0001545894
519,3,41,0.03451179
519,3,45,0.005274914
520,1,22,0.08660508
520,2,7,0.0001891398
520,3,15,0.0003369485
520,3,20,0.0001545894
520,3,41,0.03451179
520,3,45,0.005274914
521,1,22,0.08660508
521,2,7,0.0001891398
521,3,15,0.0003369485
521,3,20,0.0001545894
521,3,41,0.03451179
521,3,45,0.005274914
522,1,22,0.08660508
522,2,7,0.0001891398
522,3,15,0.0003369485
522,3,20,0.0001545894
522,3,41,0.03451179
522,3,45,0.005274914
523,1,22,0.08660508
523,2,7,0.0001891398
523,3,15,0.0003369485
523,3,20,0.0001545894
523,3,41,0.03451179
523,3,45,0.005274914
524,1,22,0.08660508
524,2,7,0.0001891398
524,3,15,0.0003369485
524,3,20,0.0001545894
524,3,41,0.03451179
524,3,45,0.005274914
525,1,22,0.08660508
525,2,7,0.0001891398
525,3,15,0.0003369485
525,3,20,0.0001545894
525,3,41,0.03451179
525,3,45,0.005274914
526,1,22,0.08660508
526,2,7,0.0001891398
526,3,15,0.0003369485
526,3,20,0.0001545894
526,3,41,0.03451179
526,3,45,0.005274914
527,1,22,0.08660508
527,2,7,0.0001891398
527,3,15,0.0003369485
527,3,20,0.0001545894
527,3,41,0.03451179
527,3,45,0.005274914
528,1,22,0.08660508
528,2,7,0.0001891398
528,3,15,0.0003369485
528,3,20,0.0001545894
528,3,41,0.03451179
528,3,45,0.005274914
529,1,22,0.08660508
529,2,7,0.0001891398
529,3,15,0.0003369485
529,3,20,0.0001545894
529,3,41,0.03451179
529,3,45,0.005274914
530,1,22,0.08660508
530,2,7,0.0001891398
530,3,15,0.0003369485
530,3,20,0.0001545894
530,3,41,0.03451179
530,3,45,0.005274914
531,1,22,0.08660508
531,2,7,0.0001891398
531,3,15,0.0003369485
531,3,20,0.0001545894
531,3,41,0.03451179
531,3,45,0.005274914
532,1,22,0.08660508
532,2,7,0.0001891398
532,3,15,0.0003369485
532,3,20,0.0001545894
532,3,41,0.03451179
532,3,45,0.005274914
533,1,22,0.08660508
533,2,7,0.0001891398
533,3,15,0.0003369485
533,3,20,0.0001545894
533,3,41,0.03451179
533,3,45,0.005274914
534,1,22,0.08660508
534,2,7,0.0001891398
534,3,15,0.0003369485
534,3,20,0.0001545894
534,3,41,0.03451179
534,3,45,0.005274914
535,1,22,0.08660508
535,2,7,0.0001891398
535,3,15,0.0003369485
535,3,20,0.0001545894
535,3,41,0.03451179
535,3,45,0.005274914
536,1,22,0.08660508
536,2,7,0.0001891398
536,3,15,0.0003369485
536,3,20,0.0001545894
536,3,41,0.03451179
536,3,45,0.005274914
537,1,22,0.08660508
537,2,7,0.0001891398
537,3,15,0.0003369485
537,3,20,0.0001545894
537,3,41,0.03451179
537,3,45,0.005274914
538,1,22,0.08660508
538,2,7,0.0001891398
538,3,15,0.0003369485
538,3,20,0.0001545894
538,3,41,0.03451179
538,3,45,0.005274914
539,1,22,0.08660508
539,2,7,0.0001891398
539,3,15,0.0003369485
539,3,20,0.0001545894
539,3,41,0.03451179
539,3,45,0.005274914
540,1,22,0.08660508
540,2,7,0.0001891398
540,3,15,0.0003369485
540,3,20,0.0001545894
540,3,41,0.03451179
540,3,45,0.005274914
541,1,22,0.08660508
541,2,7,0.0001891398
541,3,15,0.0003369485
541,3,20,0.0001545894
541,3,41,0.03451179
541,3,45,0.005274914
542,1,22,0.08660508
542,2,7,0.0001891398
542,3,15,0.0003369485
542,3,20,0.0001545894
542,3,41,0.03451179
542,3,45,0.005274914
543,1,22,0.08660508
543,2,7,0.0001891398
