EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
2058,1.850151,3.500128,24.7016,21.67099,19.49999,57.6593,16.64271,69.95927,69.9636,30.10136,17.2007,2.100417,4.700364,16.63701,4.899609,7.100517,2.099633,4.499182,11.39659,16.29471,8.100192,7.300837,7.801634,31.6013,11.88726,18.20112,6.299093,6.701349,37.70156,4.119651,22.69958,13.61197,11.50202,14.40219,4.699443,14.70303,7.361126,30.99913,14.39958,26.59957,16.79965,12.59954,12.3025,21.6013,21.59942,28.94571,3.240459,42.29919,9.200813,12.50268,38.80975,23.9994,22.702,28.95053,16.90524,9.500044,2.999918,24.00279,7.501865,10.50107,3.100264,7.000498,24.20751,16.00038,9.603607,56.99829,26.99815,0,0,0,0,0,0
2059,1.849968,3.499931,24.6998,21.66959,19.49987,57.66057,16.63839,69.96037,69.96005,30.09966,17.19925,2.099594,4.699815,16.64305,4.900689,7.100264,2.100235,4.500598,11.40314,16.30519,8.100059,7.300654,7.800192,31.59916,11.89563,18.20566,6.304415,6.703097,37.70317,4.12184,22.70501,13.59865,11.50144,14.40352,4.701626,14.70325,7.361936,31.00025,14.40011,26.59979,16.80003,12.59995,12.30231,21.60861,21.60558,28.93777,3.240412,42.30313,9.200186,12.50127,38.66602,24.00093,22.69737,28.93568,16.89521,9.499899,3.000054,23.99906,7.497275,10.50134,3.099925,6.9999,24.19592,16.00066,9.597132,56.99287,27.00126,0,0,0,0,0,0
2060,1.849838,3.499874,24.69939,21.66959,19.50028,57.66123,16.63836,69.96234,69.95776,30.09936,17.19998,2.09989,4.699612,16.64112,4.900004,7.099228,2.100262,4.500567,11.40154,16.30219,8.099868,7.298456,7.797821,31.59851,11.88844,18.19379,6.297396,6.695742,37.69572,4.118876,22.696,13.58686,11.49645,14.39456,4.699357,14.69372,7.357103,31.00011,14.4001,26.59967,16.80001,12.60042,12.29518,21.59132,21.59604,28.93518,3.239128,42.29834,9.198791,12.49587,38.59763,24.00006,22.69984,28.93147,16.89779,9.500104,2.999955,23.99763,7.500103,10.49767,3.099754,6.999508,24.19478,15.9986,9.598227,57.01088,27.0002,0,0,0,0,0,0
2061,1.850189,3.500209,24.70169,21.67069,19.49991,57.65763,16.64322,69.95632,69.95921,30.09965,17.20017,2.100629,4.700588,16.63525,4.89912,7.100369,2.099495,4.498869,11.39484,16.29182,8.099951,7.300499,7.801645,31.6036,11.88431,18.19834,6.296854,6.69983,37.69963,4.118719,22.69742,13.61254,11.50133,14.40047,4.698633,14.7015,7.36019,31.00082,14.40037,26.60159,16.80048,12.6003,12.30138,21.5967,21.59641,28.9471,3.240277,42.29755,9.201012,12.50212,38.8277,23.99934,22.70337,28.95329,16.90759,9.500313,3.000009,24.00397,7.503292,10.50047,3.100357,7.000762,24.20995,16.00064,9.60514,57.00198,26.99856,0,0,0,0,0,0
2062,1.850055,3.500023,24.70007,21.66962,19.49958,57.65915,16.63911,69.95755,69.96006,30.1002,17.19951,2.099646,4.700167,16.64268,4.900638,7.100667,2.100095,4.500303,11.4024,16.30425,8.100152,7.301443,7.801403,31.60014,11.89666,18.20906,6.305809,6.705412,37.70519,4.122435,22.70738,13.60556,11.50328,14.4064,4.701984,14.70657,7.363447,31.0009,14.40036,26.60093,16.80079,12.59999,12.30482,21.61314,21.60774,28.94024,3.240911,42.30403,9.200847,12.50343,38.71825,24.00065,22.69742,28.93994,16.89622,9.49979,3.000154,24.00023,7.497157,10.50263,3.100025,7.000147,24.19849,16.0017,9.598014,56.98225,27.00227,0,0,0,0,0,0
2063,1.849722,3.499737,24.69874,21.66969,19.50038,57.66333,16.637,69.96601,69.96186,30.10159,17.20096,2.099574,4.699278,16.64388,4.900568,7.09907,2.100535,4.501166,11.40436,16.30675,8.100139,7.298202,7.796932,31.59494,11.89153,18.19464,6.299004,6.695838,37.69611,4.119526,22.69708,13.58072,11.49575,14.39432,4.700056,14.69291,7.356981,30.99833,14.39926,26.59753,16.79943,12.59972,12.29446,21.5932,21.59808,28.93137,3.238999,42.29964,9.198014,12.49477,38.53266,23.99984,22.6981,28.92423,16.89395,9.499718,2.999873,23.99496,7.498369,10.49743,3.099503,6.998924,24.18941,15.99786,9.595572,57.00695,27.00053,0,0,0,0,0,0
2064,1.850149,3.500156,24.70205,21.67134,19.50031,57.65927,16.64396,69.96004,69.96229,30.1005,17.20077,2.100828,4.700346,16.63387,4.898906,7.10005,2.09946,4.498743,11.39365,16.28969,8.100001,7.299765,7.800826,31.60242,11.88076,18.19349,6.29384,6.696955,37.69726,4.117451,22.69321,13.60975,11.49965,14.39716,4.697602,14.69806,7.358414,30.99902,14.39957,26.59953,16.79924,12.59981,12.29891,21.59003,21.59244,28.94695,3.239782,42.29547,9.20041,12.50036,38.81951,23.99898,22.70473,28.95335,16.90969,9.500377,2.999812,24.00365,7.504797,10.49907,3.100337,7.000607,24.21078,15.99924,9.606211,57.01424,26.99612,0,0,0,0,0,0
2065,1.850209,3.500165,24.70093,21.66961,19.49941,57.65722,16.64054,69.95398,69.95712,30.09796,17.19819,2.099877,4.700497,16.64041,4.900305,7.101139,2.099816,4.49972,11.40004,16.30053,8.099931,7.302365,7.802979,31.60383,11.89566,18.21174,6.30632,6.707507,37.70715,4.122682,22.70891,13.61525,11.5055,14.40934,4.701971,14.71026,7.365038,31.00245,14.40108,26.6027,16.80106,12.60045,12.30772,21.61651,21.60856,28.94486,3.241414,42.30417,9.202036,12.50618,38.80456,24.00125,22.69842,28.94856,16.89934,9.50015,3.000232,24.00339,7.498068,10.50396,3.100342,7.000862,24.20429,16.00293,9.600363,56.98293,27.00178,0,0,0,0,0,0
2066,1.849665,3.499702,24.69765,21.66851,19.50007,57.66233,16.63465,69.96322,69.95663,30.09973,17.19982,2.09915,4.699246,16.64691,4.901001,7.099034,2.100797,4.501807,11.40752,16.3119,8.099958,7.298317,7.796616,31.59538,11.89626,18.19812,6.302189,6.697472,37.69719,4.120843,22.70098,13.57561,11.49596,14.39585,4.701309,14.69402,7.357836,31.00059,14.40029,26.59966,16.80073,12.60051,12.29506,21.59812,21.60184,28.92799,3.239144,42.30194,9.198062,12.49465,38.47203,24.00067,22.69568,28.91779,16.88885,9.499699,3.000089,23.99368,7.495918,10.49799,3.099371,6.998794,24.18412,15.99884,9.592431,56.99855,27.00369,0,0,0,0,0,0
2067,1.85004,3.500088,24.70157,21.67148,19.50049,57.66019,16.64366,69.96211,69.96361,30.1022,17.20216,2.100889,4.700217,16.63389,4.89873,7.099476,2.099551,4.498881,11.3937,16.28963,8.100113,7.298548,7.79937,31.60025,11.87808,18.18765,6.29064,6.693218,37.69348,4.116084,22.68884,13.60218,11.49684,14.39244,4.696608,14.69287,7.355842,30.99806,14.39914,26.59868,16.79927,12.59967,12.29498,21.58167,21.5882,28.94443,3.239104,42.29337,9.199346,12.49723,38.76638,23.99799,22.7055,28.94881,16.90995,9.500202,2.999743,24.00174,7.505737,10.49712,3.100125,7.00012,24.20847,15.99792,9.606011,57.01799,26.99608,0,0,0,0,0,0
2068,1.850363,3.500282,24.70241,21.67086,19.49947,57.65709,16.64359,69.95444,69.96278,30.1001,17.19929,2.100323,4.70082,16.63717,4.899918,7.101671,2.099422,4.498816,11.39635,16.29477,8.100195,7.303239,7.804663,31.60446,11.8926,18.21271,6.305208,6.708818,37.70885,4.122253,22.70814,13.6281,11.50758,14.4115,4.701306,14.7133,7.366143,31.00066,14.40024,26.60137,16.8002,12.5996,12.31027,21.61774,21.60783,28.95087,3.241861,42.30323,9.202771,12.50892,38.92279,24.00042,22.70062,28.95959,16.90515,9.500093,3.000093,24.00603,7.500128,10.50499,3.100604,7.001293,24.21221,16.00305,9.604239,56.98173,26.99925,0,0,0,0,0,0
2069,1.849635,3.499621,24.69722,21.6681,19.49998,57.66317,16.63299,69.96415,69.95702,30.09911,17.19883,2.09871,4.698988,16.65,4.901745,7.099323,2.101042,4.502415,11.4108,16.31724,8.099978,7.299065,7.796837,31.59454,11.90223,18.20424,6.306962,6.70084,37.70078,4.122832,22.70633,13.57444,11.49758,14.39968,4.703036,14.6976,7.359961,31.00056,14.40027,26.59906,16.80036,12.60033,12.29763,21.60753,21.60785,28.92571,3.239573,42.30533,9.198286,12.49607,38.43961,24.00179,22.6929,28.91336,16.88386,9.499605,3.000123,23.99272,7.493025,10.49941,3.099313,6.998695,24.17988,15.99946,9.589396,56.99304,27.00455,0,0,0,0,0,0
2070,1.84987,3.499961,24.70051,21.67079,19.50076,57.66121,16.64166,69.96394,69.95954,30.10055,17.20164,2.100736,4.699791,16.63505,4.898701,7.098605,2.099838,4.499495,11.39542,16.29201,8.09984,7.296876,7.797008,31.59927,11.87653,18.18107,6.287964,6.688666,37.68882,4.114927,22.68475,13.58761,11.49298,14.38657,4.695949,14.68611,7.352732,30.99871,14.39948,26.59883,16.79935,12.6003,12.28976,21.57243,21.58399,28.93908,3.238144,42.29166,9.198131,12.49272,38.65293,23.9983,22.70522,28.93934,16.90734,9.500381,2.999733,23.99928,7.505764,10.49459,3.099879,6.999639,24.20262,15.9966,9.603925,57.03088,26.99652,0,0,0,0,0,0
2071,1.850568,3.500522,24.70379,21.67139,19.49931,57.65416,16.64692,69.94968,69.96072,30.09928,17.19934,2.100987,4.701499,16.632,4.898906,7.102022,2.098874,4.497571,11.39075,16.28585,8.100066,7.30373,7.806413,31.60871,11.8864,18.21076,6.301689,6.708515,37.70819,4.120822,22.70535,13.64132,11.50888,14.41179,4.699781,14.7147,7.366228,31.00197,14.40083,26.60362,16.80094,12.60006,12.31157,21.61381,21.60377,28.9584,3.242127,42.30051,9.203881,12.51105,39.05909,23.99969,22.70428,28.97363,16.91333,9.500423,3.000146,24.01025,7.503702,10.50541,3.100986,7.002112,24.22274,16.00389,9.609739,56.9831,26.99813,0,0,0,0,0,0
2072,1.849696,3.499647,24.69699,21.66775,19.49951,57.66227,16.63217,69.96167,69.95798,30.09983,17.19861,2.098326,4.699185,16.65284,4.902427,7.100045,2.101129,4.502685,11.41329,16.32167,8.100179,7.300662,7.798409,31.59432,11.9094,18.2141,6.313205,6.706748,37.70648,4.125443,22.71427,13.58098,11.50118,14.40662,4.705129,14.70477,7.363689,31.00115,14.40049,26.59978,16.80109,12.60012,12.30288,21.62182,21.61624,28.92607,3.240564,42.30967,9.199164,12.49982,38.46486,24.00226,22.69018,28.91342,16.88,9.499277,3.000283,23.99279,7.489999,10.50225,3.099328,6.998797,24.17834,16.00127,9.587334,56.97244,27.00696,0,0,0,0,0,0
2073,1.849561,3.499656,24.69888,21.67058,19.50123,57.66545,16.63844,69.97163,69.96313,30.10277,17.20289,2.100244,4.698931,16.63938,4.899388,7.097593,2.10043,4.500763,11.40029,16.29953,8.100033,7.294958,7.79365,31.59309,11.87845,18.17548,6.287082,6.684276,37.68489,4.1145,22.68167,13.56676,11.48841,14.38052,4.696064,14.67849,7.349519,30.99616,14.39834,26.59536,16.79827,12.59968,12.28383,21.56561,21.58223,28.92952,3.23705,42.29142,9.195885,12.48704,38.47041,23.99804,22.70303,28.92179,16.90066,9.49998,2.999554,23.99347,7.503881,10.49179,3.099321,6.998382,24.19078,15.99408,9.598949,57.03874,26.99666,0,0,0,0,0,0
2074,1.850721,3.500678,24.7057,21.67279,19.4997,57.65358,16.65112,69.95023,69.96313,30.09944,17.19995,2.101867,4.701797,16.6253,4.897726,7.102029,2.098303,4.496222,11.38393,16.27469,8.100003,7.303421,7.807171,31.61137,11.87627,18.2034,6.2949,6.704986,37.7051,4.118015,22.69777,13.6512,11.50833,14.40842,4.697136,14.71227,7.364366,31.00072,14.40029,26.60283,16.79977,12.59978,12.31014,21.60259,21.59536,28.96567,3.241819,42.29554,9.204274,12.5112,39.18573,23.99872,22.70941,28.98763,16.92376,9.50085,2.999924,24.01408,7.508905,10.50423,3.101353,7.002746,24.23413,16.00293,9.616358,57.00113,26.99354,0,0,0,0,0,0
2075,1.849939,3.499849,24.69767,21.66713,19.49884,57.65872,16.63274,69.95422,69.95327,30.09673,17.19623,2.0982,4.699757,16.65291,4.902661,7.10125,2.100901,4.502307,11.41304,16.32171,8.099978,7.303226,7.801706,31.59928,11.91523,18.22668,6.319916,6.714835,37.71408,4.128281,22.72388,13.59782,11.50714,14.41666,4.707176,14.71589,7.369117,31.00433,14.40191,26.60329,16.80234,12.6008,12.31122,21.63945,21.62525,28.93159,3.24208,42.31405,9.201503,12.50653,38.58358,24.00378,22.68861,28.92324,16.87959,9.499516,3.000573,23.99677,7.488066,10.5065,3.099737,6.999817,24.18342,16.00465,9.587894,56.95511,27.00903,0,0,0,0,0,0
2076,1.849206,3.499349,24.69591,21.66878,19.50123,57.66771,16.63252,69.97435,69.95856,30.10218,17.20258,2.099294,4.698167,16.64695,4.900452,7.096554,2.10129,4.502696,11.4085,16.31251,8.099935,7.293203,7.790092,31.58838,11.88558,18.17396,6.289721,6.681834,37.68201,4.115537,22.68322,13.54075,11.48417,14.37631,4.697567,14.67232,7.347324,30.99716,14.39881,26.59547,16.79926,12.60031,12.27871,21.56425,21.58461,28.91652,3.236162,42.29372,9.193866,12.48138,38.22548,23.99877,22.69823,28.89762,16.88844,9.499618,2.999698,23.98658,7.499334,10.48973,3.09864,6.997081,24.17341,15.99307,9.590639,57.03511,27.00114,0,0,0,0,0,0
2077,1.850748,3.500756,24.70698,21.67443,19.50025,57.65399,16.65498,69.95313,69.96811,30.1024,17.20263,2.10279,4.701992,16.61896,4.8964,7.101416,2.097846,4.495049,11.37738,16.26388,8.100167,7.30179,7.806332,31.61094,11.86357,18.18983,6.284756,6.697475,37.69793,4.113757,22.68555,13.65277,11.50471,14.39994,4.69344,14.70421,7.359704,30.99809,14.3991,26.6009,16.79878,12.59919,12.30441,21.58247,21.58257,28.96994,3.240793,42.2884,9.203397,12.50791,39.25352,23.99633,22.71528,28.99615,16.93425,9.500943,2.999628,24.01542,7.514987,10.50095,3.101441,7.00274,24.24259,16.0005,9.622604,57.01972,26.98925,0,0,0,0,0,0
2078,1.850331,3.500143,24.70009,21.66825,19.49834,57.65615,16.63687,69.94938,69.95776,30.09724,17.19567,2.098566,4.700575,16.64954,4.902561,7.103018,2.100256,4.500956,11.40884,16.31558,8.100213,7.30669,7.806718,31.60355,11.91764,18.24002,6.325294,6.724184,37.72364,4.130603,22.73219,13.62856,11.51525,14.42886,4.708461,14.73005,7.375641,31.00429,14.40182,26.60398,16.80205,12.60006,12.32219,21.65836,21.63344,28.94348,3.244044,42.31734,9.204418,12.51609,38.82859,24.00412,22.68944,28.94468,16.88563,9.499567,3.000623,24.00317,7.48843,10.51176,3.100393,7.001167,24.19691,16.00769,9.592651,56.93716,27.00754,0,0,0,0,0,0
2079,1.848824,3.498945,24.69266,21.66665,19.50121,57.67117,16.62495,69.97882,69.95487,30.10062,17.20094,2.097893,4.697057,16.65764,4.902338,7.095868,2.102405,4.505273,11.42012,16.331,8.099832,7.292322,7.786802,31.58295,11.89896,18.17908,6.297492,6.683058,37.68321,4.118723,22.69047,13.51393,11.48182,14.37637,4.700922,14.67017,7.347505,30.99783,14.39915,26.59449,16.79944,12.60065,12.27651,21.57311,21.59341,28.90135,3.235738,42.29966,9.192132,12.47739,37.95297,24.0009,22.69055,28.86926,16.87111,9.499217,2.999833,23.97891,7.491754,10.48922,3.097931,6.995726,24.15185,15.9926,9.579244,57.02872,27.00584,0,0,0,0,0,0
2080,1.850601,3.500715,24.70701,21.67497,19.50104,57.65464,16.65639,69.95648,69.96592,30.10214,17.20399,2.103521,4.701754,16.6138,4.894989,7.099829,2.097703,4.494567,11.37275,16.2557,8.099875,7.298346,7.802951,31.61062,11.84931,18.16928,6.27191,6.685116,37.68563,4.108303,22.66923,13.63809,11.49693,14.38518,4.689085,14.68893,7.351737,30.99725,14.39881,26.60018,16.79823,12.59972,12.29305,21.55249,21.56528,28.96836,3.238732,42.27949,9.201391,12.49977,39.19624,23.99468,22.72072,28.99447,16.94162,9.501398,2.999388,24.01451,7.521018,10.49497,3.101304,7.00235,24.24474,15.99698,9.626449,57.05357,26.98594,0,0,0,0,0,0
2081,1.850949,3.50072,24.70384,21.66969,19.49757,57.64994,16.64442,69.93803,69.95815,30.09644,17.19504,2.09965,4.702229,16.64062,4.901288,7.105127,2.099013,4.498248,11.39854,16.29979,8.100247,7.310616,7.813644,31.61298,11.91333,18.25119,6.326756,6.733137,37.73212,4.131349,22.7376,13.6734,11.52463,14.44123,4.708091,14.74557,7.382165,31.00649,14.40275,26.60809,16.80314,12.60013,12.33446,21.67275,21.63712,28.96345,3.246292,42.31762,9.208583,12.52783,39.21795,24.00364,22.69424,28.98108,16.90046,9.499989,3.000801,24.01417,7.492695,10.51746,3.101454,7.003428,24.22163,16.01192,9.603342,56.91834,27.00571,0,0,0,0,0,0
2082,1.848508,3.498569,24.6892,21.66434,19.50067,57.67353,16.61674,69.98081,69.954,30.10099,17.19972,2.096096,4.696211,16.67148,4.904982,7.096022,2.103604,4.508104,11.43438,16.35428,8.100078,7.293243,7.78529,31.57664,11.92011,18.19497,6.31196,6.690758,37.6907,4.124691,22.70625,13.49504,11.48347,14.38403,4.706479,14.67593,7.351753,30.99857,14.39943,26.59386,16.80039,12.60052,12.28009,21.5974,21.61132,28.88678,3.236425,42.3103,9.191275,12.4776,37.71934,24.00314,22.6801,28.84131,16.84991,9.498322,3.000121,23.97111,7.480948,10.49183,3.09721,6.994399,24.12889,15.99398,9.565828,56.99702,27.01312,0,0,0,0,0,0
2083,1.850108,3.50031,24.70538,21.67563,19.50242,57.66091,16.65444,69.97009,69.97031,30.10533,17.20715,2.10369,4.700461,16.61353,4.894446,7.097137,2.098222,4.495497,11.37362,16.25601,8.099916,7.292824,7.795872,31.60234,11.83746,18.14283,6.258409,6.66814,37.66947,4.102486,22.64952,13.60081,11.48423,14.364,4.684938,14.6655,7.340372,30.99252,14.39675,26.59442,16.79591,12.59912,12.27536,21.51591,21.54651,28.95615,3.235483,42.2705,9.196795,12.48549,38.93749,23.99265,22.72356,28.97331,16.94156,9.501323,2.998876,24.00691,7.524889,10.48599,3.100537,7.000492,24.23377,15.99039,9.624671,57.09662,26.98207,0,0,0,0,0,0
2084,1.851729,3.501451,24.70973,21.67265,19.4973,57.64367,16.65645,69.92809,69.96088,30.09528,17.19473,2.101701,4.70412,16.62437,4.898743,7.107225,2.097168,4.494117,11.3809,16.27188,8.100153,7.314149,7.821269,31.62549,11.89784,18.25409,6.320677,6.738024,37.73712,4.129016,22.73456,13.72845,11.53328,14.44973,4.70485,14.75815,7.386559,31.00728,14.40308,26.61111,16.80268,12.59991,12.34502,21.67454,21.6314,28.9912,3.248147,42.31242,9.213143,12.53956,39.74352,24.00233,22.70466,29.03245,16.92663,9.500943,3.000707,24.02936,7.502666,10.52175,3.102925,7.006393,24.25852,16.01494,9.621226,56.92254,26.99839,0,0,0,0,0,0
2085,1.848479,3.49845,24.68645,21.66106,19.49933,57.67051,16.60913,69.97256,69.94528,30.09664,17.19527,2.094185,4.69608,16.68497,4.907752,7.097484,2.104522,4.51047,11.44806,16.37705,8.099954,7.296981,7.787463,31.57718,11.94721,18.22431,6.333565,6.70718,37.70624,4.13362,22.73243,13.49479,11.49167,14.40254,4.714123,14.69386,7.361888,31.00389,14.40179,26.59822,16.80312,12.60156,12.2927,21.64024,21.63858,28.87866,3.238769,42.32554,9.193196,12.48522,37.62759,24.0073,22.66818,28.82516,16.82859,9.497857,3.000793,23.96833,7.468239,10.49907,3.096997,6.994364,24.1123,15.99941,9.553336,56.94766,27.02306,0,0,0,0,0,0
2086,1.849239,3.499594,24.70037,21.67413,19.50369,57.66954,16.6459,69.98564,69.96846,30.10771,17.20995,2.102797,4.698431,16.62165,4.895036,7.093302,2.099667,4.498516,11.38347,16.27062,8.099826,7.285418,7.7851,31.58911,11.83389,18.11546,6.248218,6.648982,37.65036,4.097996,22.6322,13.5359,11.46708,14.33871,4.682606,14.6358,7.326864,30.98952,14.3955,26.58958,16.79521,12.59942,12.25248,21.47917,21.53102,28.92983,3.231352,42.26428,9.190114,12.46529,38.40926,23.99138,22.7209,28.92575,16.92801,9.500833,2.998591,23.99185,7.523699,10.475,3.099025,6.997245,24.20375,15.98306,9.613678,57.13181,26.98401,0,0,0,0,0,0
2087,1.852512,3.502241,24.71696,21.67757,19.49766,57.63817,16.67268,69.92223,69.97106,30.09855,17.198,2.104751,4.706214,16.60177,4.894855,7.108695,2.094872,4.488799,11.35657,16.23296,8.100381,7.315908,7.827819,31.63662,11.86879,18.24215,6.303468,6.734568,37.73426,4.122029,22.71811,13.78471,11.53785,14.44879,4.697582,14.76162,7.385738,31.00443,14.40176,26.61134,16.80099,12.59875,12.3491,21.65392,21.61173,29.02314,3.248855,42.29953,9.216502,12.54749,40.34748,23.99804,22.72154,29.09209,16.96399,9.501816,3.000251,24.04534,7.519096,10.52236,3.104419,7.009173,24.30386,16.01501,9.645801,56.94447,26.98632,0,0,0,0,0,0
2088,1.848877,3.498631,24.68654,21.65939,19.49759,57.66494,16.60641,69.96046,69.9439,30.09369,17.19061,2.092687,4.696728,16.69442,4.910431,7.100801,2.104721,4.511316,11.45689,16.39268,8.100177,7.304403,7.795008,31.58142,11.9764,18.26741,6.360789,6.733469,37.73215,4.144867,22.76682,13.52814,11.50856,14.43394,4.722956,14.72692,7.378944,31.00809,14.40356,26.6021,16.80488,12.6014,12.31697,21.7032,21.67433,28.88358,3.243192,42.34409,9.19818,12.50313,37.80945,24.01171,22.65734,28.83289,16.81436,9.497438,3.001436,23.9725,7.456229,10.51187,3.097509,6.995759,24.11105,16.00777,9.546217,56.88167,27.03038,0,0,0,0,0,0
2089,1.847976,3.498449,24.69199,21.67026,19.50494,57.68295,16.62914,70.00654,69.96176,30.1076,17.21041,2.100405,4.695173,16.64127,4.897678,7.088792,2.102306,4.504303,11.40584,16.30512,8.099543,7.277187,7.771005,31.57059,11.84516,18.09463,6.246866,6.631731,37.63311,4.097237,22.62347,13.4435,11.44776,14.31428,4.684162,14.6045,7.313963,30.98753,14.39475,26.58388,16.79459,12.60019,12.22797,21.45376,21.52582,28.88759,3.226849,42.2648,9.181735,12.44123,37.59194,23.9928,22.70981,28.8481,16.8959,9.499991,2.998455,23.96885,7.514318,10.46376,3.096792,6.992642,24.15061,15.97539,9.590465,57.16117,26.99083,0,0,0,0,0,0
2090,1.853129,3.503,24.72395,21.68262,19.49878,57.63135,16.68995,69.91763,69.97602,30.10031,17.20218,2.108545,4.708116,16.57396,4.88943,7.108449,2.092476,4.483108,11.32779,16.18603,8.10016,7.31395,7.830511,31.64865,11.82459,18.20778,6.27242,6.717499,37.7177,4.109087,22.6842,13.82346,11.53384,14.43152,4.685558,14.74829,7.376135,31.00182,14.40065,26.61198,16.79922,12.59864,12.34047,21.59958,21.57294,29.05283,3.247285,42.27711,9.217766,12.54635,40.9002,23.99219,22.74435,29.14925,17.00864,9.503285,2.999612,24.06046,7.541777,10.51633,3.105764,7.011594,24.351,16.01156,9.674301,57.00294,26.97142,0,0,0,0,0,0
2091,1.849961,3.49946,24.69063,21.65932,19.49497,57.65274,16.61203,69.93572,69.94254,30.09012,17.18554,2.092369,4.699199,16.69367,4.911597,7.106184,2.103519,4.509107,11.45405,16.39041,8.100436,7.31579,7.810072,31.59544,12.00039,18.32176,6.389315,6.769154,37.76672,4.156714,22.80634,13.61021,11.53523,14.47823,4.731219,14.77628,7.402798,31.01489,14.40643,26.61076,16.80816,12.60139,12.35414,21.78165,21.71371,28.91019,3.249999,42.36249,9.207658,12.53351,38.40683,24.01541,22.65169,28.8804,16.81668,9.497499,3.002309,23.98865,7.449299,10.53071,3.099172,6.999624,24.13718,16.02079,9.550756,56.79432,27.03621,0,0,0,0,0,0
2092,1.846387,3.496903,24.68012,21.66416,19.50558,57.69997,16.60394,70.03062,69.95637,30.10902,17.21008,2.096161,4.691111,16.67618,4.903256,7.084753,2.106222,4.513097,11.44363,16.36489,8.099685,7.270376,7.755734,31.54506,11.87983,18.0927,6.261492,6.623734,37.62495,4.10324,22.63291,13.33446,11.43104,14.29945,4.691956,14.58068,7.306288,30.98564,14.39397,26.57699,16.79485,12.60046,12.20856,21.45646,21.54099,28.8307,3.223293,42.2773,9.172488,12.41831,36.55975,23.99624,22.68776,28.7415,16.84176,9.497951,2.998585,23.93742,7.493281,10.45586,3.093771,6.986557,24.07313,15.96921,9.553449,57.15097,27.0052,0,0,0,0,0,0
2093,1.853176,3.503264,24.72894,21.68848,19.50152,57.62973,16.70477,69.92802,69.98743,30.10599,17.20994,2.112373,4.70843,16.54661,4.883646,7.105193,2.090762,4.478707,11.30112,16.14123,8.100051,7.30595,7.825016,31.65065,11.76844,18.14424,6.227432,6.681774,37.68373,4.089846,22.62866,13.81864,11.51579,14.39077,4.669016,14.70913,7.354023,30.99329,14.39695,26.60525,16.79439,12.5976,12.31192,21.50501,21.51389,29.06771,3.242083,42.24537,9.213822,12.52927,41.17548,23.98429,22.76976,29.18162,17.05172,9.504674,2.998367,24.06677,7.568038,10.50028,3.106232,7.011873,24.38512,16.00061,9.699933,57.11026,26.9519,0,0,0,0,0,0
2094,1.851906,3.501089,24.7013,21.66257,19.49215,57.63678,16.63086,69.90245,69.94318,30.08459,17.1798,2.094341,4.70358,16.67434,4.909812,7.113504,2.100251,4.502265,11.43116,16.35636,8.100461,7.33046,7.833306,31.62258,12.00637,18.37788,6.410462,6.809439,37.80583,4.165796,22.84135,13.75205,11.5705,14.53083,4.735873,14.83806,7.430935,31.02265,14.40972,26.62258,16.81073,12.60125,12.40225,21.86189,21.74617,28.96702,3.258652,42.37443,9.221992,12.57599,39.5533,24.01796,22.65736,28.9836,16.84836,9.498747,3.003064,24.02135,7.454063,10.55392,3.102456,7.00676,24.20366,16.03685,9.574888,56.71693,27.03375,0,0,0,0,0,0
2095,1.844833,3.495316,24.66554,21.65421,19.50458,57.71014,16.571,70.04141,69.93885,30.10448,17.20432,2.090022,4.687317,16.72551,4.911706,7.082881,2.11106,4.524302,11.49579,16.44872,8.099606,7.268494,7.743671,31.52367,11.94389,18.1247,6.299611,6.634657,37.63464,4.119013,22.67239,13.23112,11.42475,14.30648,4.707959,14.57849,7.310493,30.99094,14.39641,26.57675,16.79878,12.60234,12.2045,21.50596,21.58591,28.76771,3.22262,42.30677,9.165968,12.40533,35.52813,24.00414,22.65417,28.62202,16.76645,9.495435,2.999528,23.9046,7.458729,10.45651,3.090646,6.980764,23.98033,15.96974,9.504772,57.08192,27.03066,0,0,0,0,0,0
2096,1.852242,3.502708,24.72776,21.69245,19.50556,57.63559,16.70928,69.95399,69.99666,30.11462,17.22095,2.114873,4.706351,16.52943,4.87879,7.09738,2.090773,4.47798,11.28702,16.11529,8.099877,7.289589,7.807292,31.63622,11.71096,18.05127,6.173584,6.625757,37.62931,4.06618,22.55508,13.73856,11.47863,14.32239,4.650335,14.63768,7.317305,30.98167,14.39195,26.59316,16.78913,12.59691,12.2579,21.37324,21.43985,29.05104,3.232333,42.20796,9.202445,12.48968,40.8382,23.97529,22.79032,29.15825,17.07689,9.505552,2.996897,24.0557,7.591841,10.47223,3.104972,7.008479,24.38417,15.98195,9.711202,57.25208,26.93605,0,0,0,0,0,0
