EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
173,4.170835,4.140007,3.974435,3.736493,3.664608,3.585471,3.588876,3.406865,3.34789,3.331397,3.371098,3.303725,3.268049,3.249232,3.258773,3.188969,3.043627,3.028455,3.001852,3.001152,3.051755,2.90559,2.880221,2.886063,2.860801,2.6592,2.638993,2.544675,2.616962,2.46695,2.590075,2.556835,2.402475,2.309577,2.282536,2.208683,2.181463,2.283662,2.283662,2.42484,2.371201,2.300301,2.135826,2.583284,2.49519,2.367929,2.313818,2.166642,2.108547,2.036804,2.037145,2.130544,2.105246,2.105246,2.009899,2.054325,2.134815,2.227031,2.119145,2,2.113972,2.121897,2,2.113087,2,2.130816,2.00282,1,1,1,1,1,1
174,4.170834,4.140007,3.97443,3.736485,3.664601,3.585462,3.588871,3.406858,3.347884,3.331391,3.371092,3.30373,3.268051,3.24923,3.258769,3.188972,3.043627,3.028455,3.001852,3.001152,3.051756,2.905593,2.880226,2.886062,2.860803,2.659205,2.638994,2.544677,2.616964,2.466954,2.590078,2.55685,2.402477,2.309581,2.282541,2.208684,2.181463,2.283657,2.283657,2.424834,2.371196,2.300297,2.135829,2.583299,2.495197,2.367935,2.313823,2.166645,2.108545,2.036805,2.037147,2.130543,2.105249,2.105249,2.0099,2.054324,2.134813,2.227027,2.119143,2,2.11397,2.121895,2,2.113085,2,2.13082,2.00282,1,1,1,1,1,1
175,4.170835,4.140006,3.974425,3.736477,3.664593,3.585454,3.588865,3.406852,3.347879,3.331386,3.371086,3.303733,3.268053,3.249229,3.258765,3.188974,3.043627,3.028456,3.001852,3.001152,3.051756,2.905596,2.880231,2.886061,2.860805,2.659209,2.638994,2.544678,2.616966,2.466958,2.59008,2.556865,2.40248,2.309583,2.282545,2.208684,2.181463,2.283652,2.283652,2.424829,2.371191,2.300292,2.135832,2.583314,2.495205,2.367939,2.313827,2.166647,2.108542,2.036805,2.03715,2.130541,2.105251,2.105251,2.0099,2.054323,2.134811,2.227023,2.119142,2,2.113968,2.121893,2,2.113083,2,2.130824,2.00282,1,1,1,1,1,1
176,4.170834,4.140005,3.97442,3.736469,3.664587,3.585446,3.58886,3.406847,3.347874,3.331381,3.371081,3.303735,3.268055,3.249228,3.258762,3.188977,3.043628,3.028456,3.001852,3.001152,3.051756,2.9056,2.880235,2.886061,2.860807,2.659212,2.638993,2.544677,2.616969,2.466959,2.590081,2.556881,2.402482,2.309586,2.282548,2.208683,2.181463,2.283647,2.283647,2.424823,2.371186,2.300288,2.135834,2.583327,2.495211,2.367944,2.31383,2.16665,2.108541,2.036806,2.037152,2.130539,2.105253,2.105253,2.0099,2.054322,2.134809,2.22702,2.11914,2,2.113966,2.121891,2,2.113081,2,2.130828,2.00282,1,1,1,1,1,1
177,4.170835,4.140005,3.974416,3.736462,3.66458,3.58544,3.588855,3.406842,3.347868,3.331377,3.371076,3.303736,3.268056,3.249226,3.25876,3.188978,3.043628,3.028457,3.001852,3.001152,3.051757,2.905602,2.88024,2.88606,2.860808,2.659215,2.63899,2.544676,2.616971,2.46696,2.590083,2.556896,2.402484,2.309587,2.282549,2.208681,2.181461,2.283643,2.283643,2.424818,2.371181,2.300285,2.135837,2.58334,2.495217,2.367947,2.313833,2.166651,2.108539,2.036807,2.037154,2.130538,2.105254,2.105254,2.0099,2.054321,2.134807,2.227016,2.119138,2,2.113964,2.12189,2,2.113079,2,2.130832,2.00282,1,1,1,1,1,1
178,4.170835,4.140004,3.974411,3.736455,3.664574,3.585433,3.588851,3.406837,3.347864,3.331372,3.371071,3.303737,3.268058,3.249227,3.258759,3.18898,3.043629,3.028458,3.001852,3.001152,3.051757,2.905604,2.880244,2.88606,2.860809,2.659217,2.638987,2.544673,2.616974,2.46696,2.590083,2.55691,2.402486,2.309587,2.28255,2.208679,2.181459,2.283639,2.283639,2.424813,2.371177,2.300282,2.135838,2.58335,2.495221,2.36795,2.313836,2.166653,2.108537,2.036807,2.037156,2.130536,2.105255,2.105255,2.0099,2.05432,2.134805,2.227013,2.119137,2,2.113962,2.121888,2,2.113077,2,2.130836,2.00282,1,1,1,1,1,1
179,4.170836,4.140004,3.974407,3.73645,3.664568,3.585429,3.588847,3.406833,3.347861,3.331369,3.371067,3.303736,3.26806,3.249226,3.258759,3.18898,3.04363,3.028459,3.001852,3.001152,3.051758,2.905606,2.880247,2.88606,2.86081,2.659217,2.638982,2.544668,2.616977,2.466959,2.590083,2.556922,2.402487,2.309587,2.282549,2.208676,2.181456,2.283636,2.283636,2.424809,2.371173,2.300279,2.135839,2.583359,2.495224,2.367952,2.313837,2.166653,2.108535,2.036807,2.037158,2.130535,2.105256,2.105256,2.0099,2.054319,2.134803,2.22701,2.119136,2,2.11396,2.121886,2,2.113075,2,2.13084,2.00282,1,1,1,1,1,1
180,4.170837,4.140004,3.974403,3.736445,3.664564,3.585427,3.588844,3.40683,3.347858,3.331366,3.371063,3.303734,3.268063,3.249226,3.258759,3.18898,3.043631,3.02846,3.001852,3.001152,3.051759,2.905607,2.88025,2.88606,2.86081,2.659217,2.638977,2.544663,2.61698,2.466956,2.590083,2.556933,2.402488,2.309586,2.282547,2.208672,2.181453,2.283633,2.283633,2.424805,2.371169,2.300277,2.135839,2.583366,2.495226,2.367952,2.313838,2.166653,2.108534,2.036807,2.037159,2.130534,2.105256,2.105256,2.009901,2.054317,2.134802,2.227008,2.119134,2,2.113959,2.121886,2,2.113074,2,2.130844,2.00282,1,1,1,1,1,1
181,4.170838,4.140005,3.974401,3.736441,3.664561,3.585424,3.588841,3.406828,3.347855,3.331363,3.37106,3.30373,3.268065,3.249227,3.25876,3.188978,3.043632,3.02846,3.001852,3.001152,3.051759,2.905607,2.880252,2.886061,2.860809,2.659217,2.63897,2.544657,2.616983,2.466952,2.590081,2.556943,2.402488,2.309584,2.282543,2.208667,2.181449,2.28363,2.28363,2.424802,2.371167,2.300275,2.135839,2.58337,2.495226,2.367951,2.313838,2.166653,2.108532,2.036807,2.03716,2.130534,2.105256,2.105256,2.0099,2.054317,2.134801,2.227005,2.119133,2,2.113958,2.121885,2,2.113072,2,2.130848,2.00282,1,1,1,1,1,1
182,4.170838,4.140005,3.974398,3.736437,3.664558,3.585424,3.58884,3.406827,3.347853,3.331362,3.371058,3.303726,3.268068,3.249228,3.258762,3.188977,3.043632,3.028461,3.001852,3.001152,3.05176,2.905607,2.880254,2.886062,2.860808,2.659215,2.638963,2.544651,2.616986,2.466948,2.590079,2.556951,2.402488,2.309581,2.282538,2.208662,2.181444,2.283628,2.283628,2.4248,2.371165,2.300273,2.135838,2.583371,2.495225,2.36795,2.313838,2.166652,2.108531,2.036807,2.03716,2.130533,2.105255,2.105255,2.0099,2.054317,2.1348,2.227004,2.119132,2,2.113957,2.121884,2,2.113071,2,2.130852,2.00282,1,1,1,1,1,1
183,4.170839,4.140005,3.974395,3.736434,3.664556,3.585424,3.588839,3.406826,3.347852,3.33136,3.371056,3.30372,3.26807,3.249229,3.258764,3.188975,3.043633,3.028461,3.001852,3.001152,3.051761,2.905607,2.880253,2.886063,2.860807,2.659212,2.638956,2.544643,2.616989,2.466942,2.590076,2.556956,2.402488,2.309577,2.282531,2.208657,2.181439,2.283626,2.283626,2.424798,2.371163,2.300272,2.135837,2.58337,2.495222,2.367947,2.313836,2.16665,2.108531,2.036806,2.037161,2.130533,2.105254,2.105254,2.0099,2.054316,2.1348,2.227002,2.119131,2,2.113956,2.121883,2,2.11307,2,2.130856,2.00282,1,1,1,1,1,1
184,4.170842,4.140006,3.974393,3.736432,3.664554,3.585428,3.588839,3.406827,3.347852,3.331361,3.371055,3.303715,3.268072,3.24923,3.258767,3.188973,3.043634,3.028462,3.001852,3.001152,3.051761,2.905605,2.880254,2.886064,2.860805,2.659209,2.638947,2.544636,2.616992,2.466936,2.590074,2.556959,2.402487,2.309574,2.282524,2.208651,2.181434,2.283625,2.283625,2.424797,2.371162,2.300272,2.135835,2.583366,2.495218,2.367943,2.313834,2.166648,2.10853,2.036806,2.03716,2.130533,2.105253,2.105253,2.0099,2.054316,2.1348,2.227001,2.11913,2,2.113955,2.121883,2,2.11307,2,2.130859,2.00282,1,1,1,1,1,1
185,4.170841,4.140007,3.974392,3.736432,3.664554,3.58543,3.588839,3.406829,3.347852,3.331361,3.371055,3.303707,3.268075,3.249232,3.258771,3.18897,3.043635,3.028463,3.001852,3.001152,3.051763,2.905603,2.880252,2.886066,2.860802,2.659204,2.638939,2.544628,2.616994,2.466929,2.59007,2.556959,2.402485,2.309568,2.282516,2.208645,2.181429,2.283625,2.283625,2.424797,2.371162,2.300272,2.135833,2.583359,2.495213,2.367938,2.31383,2.166645,2.10853,2.036805,2.037159,2.130533,2.105251,2.105251,2.0099,2.054316,2.134799,2.227001,2.119129,2,2.113955,2.121883,2,2.113069,2,2.130862,2.00282,1,1,1,1,1,1
186,4.170842,4.140008,3.974391,3.736433,3.664555,3.585435,3.588841,3.406832,3.347853,3.331362,3.371055,3.3037,3.268077,3.249233,3.258775,3.188967,3.043636,3.028463,3.001853,3.001152,3.051764,2.905601,2.88025,2.886067,2.8608,2.6592,2.638931,2.544619,2.616996,2.466921,2.590066,2.556957,2.402483,2.309563,2.282508,2.208639,2.181424,2.283626,2.283626,2.424798,2.371162,2.300273,2.13583,2.58335,2.495206,2.367933,2.313827,2.166642,2.10853,2.036804,2.037158,2.130534,2.105249,2.105249,2.0099,2.054316,2.1348,2.227001,2.119128,2,2.113955,2.121883,2,2.11307,2,2.130865,2.00282,1,1,1,1,1,1
187,4.170844,4.140008,3.974391,3.736434,3.664556,3.585441,3.588843,3.406835,3.347855,3.331364,3.371056,3.303692,3.268079,3.249235,3.258779,3.188963,3.043637,3.028463,3.001852,3.001152,3.051764,2.905597,2.880247,2.886069,2.860797,2.659194,2.638923,2.544611,2.616997,2.466914,2.590061,2.556952,2.402481,2.309557,2.282499,2.208634,2.181419,2.283626,2.283626,2.424799,2.371164,2.300274,2.135827,2.583338,2.495198,2.367927,2.313823,2.166638,2.10853,2.036803,2.037157,2.130534,2.105246,2.105246,2.0099,2.054316,2.1348,2.227001,2.119128,2,2.113955,2.121883,2,2.11307,2,2.130867,2.00282,1,1,1,1,1,1
188,4.170844,4.140009,3.974392,3.736436,3.664559,3.585448,3.588845,3.40684,3.347858,3.331367,3.371058,3.303684,3.26808,3.249238,3.258783,3.18896,3.043637,3.028464,3.001852,3.001152,3.051765,2.905594,2.880243,2.886071,2.860793,2.659189,2.638916,2.544603,2.616999,2.466906,2.590057,2.556944,2.402479,2.309551,2.28249,2.208629,2.181414,2.283628,2.283628,2.424801,2.371165,2.300276,2.135823,2.583324,2.49519,2.36792,2.313818,2.166635,2.10853,2.036803,2.037155,2.130535,2.105243,2.105243,2.009899,2.054316,2.134801,2.227001,2.119127,2,2.113955,2.121884,2,2.11307,2,2.130869,2.00282,1,1,1,1,1,1
189,4.170845,4.14001,3.974392,3.736439,3.664562,3.585454,3.588849,3.406844,3.347861,3.33137,3.37106,3.303676,3.268082,3.24924,3.258788,3.188955,3.043637,3.028463,3.001852,3.001152,3.051765,2.90559,2.880238,2.886073,2.86079,2.659182,2.638909,2.544597,2.617,2.466898,2.590051,2.556934,2.402476,2.309546,2.28248,2.208624,2.18141,2.28363,2.28363,2.424803,2.371167,2.300278,2.135819,2.583309,2.495181,2.367913,2.313813,2.166631,2.108531,2.036801,2.037153,2.130537,2.10524,2.10524,2.009899,2.054317,2.134802,2.227002,2.119127,2,2.113956,2.121885,2,2.113071,2,2.13087,2.00282,1,1,1,1,1,1
190,4.170846,4.140012,3.974394,3.736444,3.664566,3.585462,3.588854,3.40685,3.347864,3.331373,3.371063,3.303668,3.268083,3.249241,3.258793,3.188951,3.043638,3.028464,3.001852,3.001152,3.051766,2.905586,2.880233,2.886075,2.860786,2.659176,2.638904,2.54459,2.617001,2.466891,2.590047,2.556922,2.402473,2.30954,2.282471,2.20862,2.181406,2.283632,2.283632,2.424807,2.37117,2.30028,2.135815,2.583292,2.495171,2.367905,2.313807,2.166626,2.108531,2.0368,2.03715,2.130538,2.105237,2.105237,2.009898,2.054317,2.134803,2.227004,2.119127,2,2.113957,2.121885,2,2.113072,2,2.130871,2.00282,1,1,1,1,1,1
191,4.170847,4.140013,3.974397,3.736449,3.664571,3.585471,3.588858,3.406855,3.347869,3.331378,3.371067,3.303661,3.268084,3.249243,3.258798,3.188947,3.043638,3.028464,3.001852,3.001152,3.051767,2.905582,2.880228,2.886076,2.860783,2.659169,2.638899,2.544585,2.617,2.466884,2.590042,2.556908,2.40247,2.309534,2.282463,2.208617,2.181403,2.283635,2.283635,2.42481,2.371173,2.300283,2.135811,2.583274,2.49516,2.367898,2.313802,2.166622,2.108532,2.036799,2.037147,2.130539,2.105234,2.105234,2.009898,2.054318,2.134805,2.227005,2.119127,2,2.113958,2.121886,2,2.113073,2,2.130871,2.00282,1,1,1,1,1,1
192,4.170847,4.140013,3.9744,3.736456,3.664577,3.58548,3.588863,3.406861,3.347873,3.331382,3.371072,3.303654,3.268085,3.249245,3.258802,3.188944,3.043638,3.028463,3.001852,3.001152,3.051767,2.905578,2.880222,2.886078,2.860779,2.659163,2.638895,2.54458,2.617,2.466877,2.590037,2.556892,2.402467,2.309528,2.282455,2.208614,2.181401,2.283638,2.283638,2.424814,2.371177,2.300286,2.135808,2.583255,2.49515,2.36789,2.313796,2.166618,2.108533,2.036798,2.037144,2.13054,2.105231,2.105231,2.009898,2.054318,2.134806,2.227007,2.119127,2,2.113959,2.121887,2,2.113074,2,2.13087,2.00282,1,1,1,1,1,1
193,4.170847,4.140014,3.974404,3.736462,3.664583,3.58549,3.588868,3.406867,3.347878,3.331387,3.371075,3.303648,3.268085,3.249248,3.258806,3.18894,3.043638,3.028463,3.001852,3.001152,3.051767,2.905573,2.880215,2.886079,2.860776,2.659157,2.638893,2.544577,2.616999,2.466872,2.590032,2.556876,2.402464,2.309523,2.282449,2.208613,2.181399,2.283642,2.283642,2.424818,2.371181,2.300289,2.135803,2.583237,2.49514,2.367882,2.313791,2.166614,2.108534,2.036797,2.037141,2.130542,2.105227,2.105227,2.009897,2.054319,2.134808,2.227009,2.119127,2,2.11396,2.121889,2,2.113075,2,2.130869,2.00282,1,1,1,1,1,1
194,4.170848,4.140016,3.974408,3.736468,3.66459,3.585498,3.588874,3.406873,3.347883,3.331391,3.371079,3.303644,3.268084,3.249249,3.258809,3.188938,3.043638,3.028463,3.001852,3.001152,3.051768,2.90557,2.880209,2.886081,2.860773,2.659152,2.638892,2.544575,2.616997,2.466868,2.590028,2.556858,2.402461,2.309519,2.282443,2.208612,2.181398,2.283645,2.283645,2.424823,2.371185,2.300292,2.1358,2.583219,2.495131,2.367876,2.313786,2.16661,2.108535,2.036796,2.037138,2.130543,2.105225,2.105225,2.009897,2.05432,2.134809,2.227012,2.119128,2,2.113961,2.12189,2,2.113077,2,2.130868,2.00282,1,1,1,1,1,1
195,4.170848,4.140016,3.974414,3.736477,3.664598,3.585506,3.58888,3.406879,3.347888,3.331396,3.371084,3.30364,3.268084,3.249251,3.258813,3.188935,3.043637,3.028462,3.001852,3.001152,3.051767,2.905566,2.880203,2.886082,2.86077,2.659147,2.638892,2.544575,2.616995,2.466865,2.590025,2.556841,2.402458,2.309516,2.282439,2.208612,2.181399,2.283649,2.283649,2.424827,2.371189,2.300296,2.135797,2.583201,2.495122,2.367869,2.313781,2.166607,2.108537,2.036795,2.037134,2.130545,2.105222,2.105222,2.009897,2.054321,2.134811,2.227014,2.119128,2,2.113963,2.121891,2,2.113078,2,2.130866,2.00282,1,1,1,1,1,1
196,4.170847,4.140017,3.974418,3.736485,3.664605,3.585514,3.588887,3.406885,3.347893,3.331402,3.37109,3.303638,3.268083,3.249253,3.258816,3.188933,3.043637,3.028461,3.001852,3.001152,3.051767,2.905562,2.880198,2.886083,2.860768,2.659142,2.638894,2.544576,2.616992,2.466863,2.590022,2.556823,2.402456,2.309513,2.282436,2.208614,2.1814,2.283653,2.283653,2.424832,2.371193,2.300299,2.135793,2.583185,2.495114,2.367864,2.313776,2.166605,2.108538,2.036794,2.037132,2.130547,2.10522,2.10522,2.009897,2.054322,2.134813,2.227017,2.119129,2,2.113964,2.121893,2,2.11308,2,2.130863,2.00282,1,1,1,1,1,1
197,4.170846,4.140018,3.974424,3.736494,3.664612,3.585522,3.588892,3.40689,3.347898,3.331405,3.371094,3.303636,3.268082,3.249253,3.258817,3.188931,3.043635,3.028461,3.001852,3.001152,3.051765,2.90556,2.880192,2.886084,2.860766,2.659139,2.638897,2.544578,2.616989,2.466862,2.59002,2.556806,2.402453,2.309511,2.282434,2.208616,2.181401,2.283657,2.283657,2.424837,2.371197,2.300303,2.135791,2.58317,2.495107,2.367859,2.313773,2.166602,2.10854,2.036793,2.037129,2.130548,2.105218,2.105218,2.009897,2.054323,2.134814,2.22702,2.11913,2,2.113966,2.121894,2,2.113082,2,2.13086,2.00282,1,1,1,1,1,1
198,4.170846,4.140018,3.974431,3.736502,3.664619,3.585529,3.588898,3.406895,3.347902,3.33141,3.371099,3.303637,3.26808,3.249255,3.258819,3.188931,3.043635,3.02846,3.001852,3.001152,3.051764,2.905558,2.880188,2.886084,2.860764,2.659136,2.638902,2.544581,2.616987,2.466863,2.590018,2.55679,2.402452,2.30951,2.282435,2.208619,2.181404,2.283661,2.283661,2.424841,2.371201,2.300306,2.135789,2.583158,2.495102,2.367856,2.31377,2.1666,2.108541,2.036793,2.037127,2.130549,2.105217,2.105217,2.009896,2.054324,2.134816,2.227022,2.119131,2,2.113967,2.121896,2,2.113083,2,2.130857,2.00282,1,1,1,1,1,1
199,4.170846,4.140018,3.974437,3.73651,3.664626,3.585535,3.588904,3.4069,3.347907,3.331415,3.371103,3.303639,3.268078,3.249255,3.258819,3.188931,3.043634,3.028459,3.001852,3.001152,3.051763,2.905556,2.880184,2.886085,2.860764,2.659135,2.638907,2.544586,2.616983,2.466865,2.590018,2.556775,2.402451,2.30951,2.282437,2.208623,2.181408,2.283664,2.283664,2.424845,2.371206,2.300308,2.135788,2.583148,2.495098,2.367854,2.313768,2.166599,2.108543,2.036793,2.037125,2.13055,2.105215,2.105215,2.009896,2.054325,2.134818,2.227025,2.119132,2,2.113969,2.121897,2,2.113085,2,2.130853,2.00282,1,1,1,1,1,1
200,4.170845,4.140018,3.974445,3.736519,3.664634,3.58554,3.58891,3.406904,3.347911,3.331419,3.371108,3.303642,3.268076,3.249256,3.258819,3.188931,3.043633,3.028458,3.001852,3.001152,3.051761,2.905555,2.880182,2.886085,2.860763,2.659134,2.638914,2.544592,2.616979,2.466868,2.590018,2.556762,2.40245,2.309511,2.282441,2.208627,2.181412,2.283668,2.283668,2.42485,2.371209,2.300311,2.135787,2.583141,2.495095,2.367852,2.313766,2.166599,2.108545,2.036793,2.037124,2.130552,2.105215,2.105215,2.009896,2.054326,2.134819,2.227028,2.119133,2,2.113971,2.121899,2,2.113087,2,2.130849,2.00282,1,1,1,1,1,1
201,4.170845,4.140018,3.97445,3.736526,3.664641,3.585544,3.588914,3.406907,3.347914,3.331422,3.371112,3.303647,3.268073,3.249255,3.258818,3.188932,3.043632,3.028457,3.001852,3.001152,3.051759,2.905555,2.88018,2.886084,2.860763,2.659135,2.638921,2.544599,2.616976,2.466873,2.590019,2.556752,2.402449,2.309513,2.282445,2.208633,2.181417,2.283671,2.283671,2.424853,2.371212,2.300314,2.135787,2.583137,2.495094,2.367852,2.313766,2.166599,2.108546,2.036793,2.037123,2.130552,2.105215,2.105215,2.009896,2.054327,2.13482,2.227031,2.119135,2,2.113972,2.1219,2,2.113088,2,2.130844,2.002821,1,1,1,1,1,1
202,4.170844,4.140018,3.974458,3.736535,3.664647,3.585547,3.588919,3.40691,3.347918,3.331426,3.371117,3.303652,3.268071,3.249256,3.258817,3.188935,3.043631,3.028457,3.001852,3.001152,3.051756,2.905555,2.880179,2.886083,2.860764,2.659136,2.638929,2.544606,2.616971,2.466879,2.59002,2.556743,2.402449,2.309515,2.282452,2.208639,2.181422,2.283674,2.283674,2.424857,2.371215,2.300316,2.135787,2.583135,2.495095,2.367853,2.313766,2.166599,2.108547,2.036793,2.037123,2.130553,2.105215,2.105215,2.009896,2.054327,2.134821,2.227033,2.119137,2,2.113974,2.121901,2,2.11309,2,2.13084,2.002821,1,1,1,1,1,1
203,4.170843,4.140019,3.974464,3.736542,3.664653,3.585549,3.588922,3.406911,3.34792,3.331428,3.371119,3.303658,3.268068,3.249257,3.258815,3.188937,3.04363,3.028455,3.001852,3.001152,3.051754,2.905556,2.88018,2.886082,2.860765,2.659138,2.638938,2.544615,2.616967,2.466885,2.590023,2.556738,2.40245,2.309519,2.282459,2.208645,2.181427,2.283676,2.283676,2.42486,2.371218,2.300318,2.135788,2.583138,2.495097,2.367855,2.313767,2.166601,2.108549,2.036793,2.037123,2.130554,2.105216,2.105216,2.009896,2.054328,2.134823,2.227036,2.119138,2,2.113976,2.121902,2,2.113091,2,2.130835,2.00282,1,1,1,1,1,1
204,4.170841,4.140018,3.974471,3.736548,3.664659,3.58555,3.588927,3.406913,3.347923,3.331431,3.371123,3.303666,3.268065,3.249256,3.258813,3.188941,3.043629,3.028455,3.001852,3.001152,3.051751,2.905558,2.880181,2.886081,2.860767,2.659141,2.638947,2.544623,2.616964,2.466892,2.590026,2.556736,2.402451,2.309524,2.282468,2.208651,2.181433,2.283679,2.283679,2.424862,2.37122,2.300319,2.135789,2.583143,2.495101,2.367858,2.313769,2.166603,2.108551,2.036793,2.037124,2.130554,2.105217,2.105217,2.009896,2.054329,2.134824,2.227038,2.119141,2,2.113977,2.121903,2,2.113093,2,2.130831,2.002821,1,1,1,1,1,1
205,4.170841,4.140018,3.974476,3.736554,3.664663,3.585549,3.588929,3.406913,3.347924,3.331433,3.371125,3.303674,3.268062,3.249256,3.25881,3.188944,3.043627,3.028454,3.001851,3.001152,3.051749,2.90556,2.880184,2.88608,2.860769,2.659145,2.638956,2.544632,2.616961,2.4669,2.59003,2.556736,2.402452,2.309528,2.282478,2.208657,2.181439,2.283681,2.283681,2.424864,2.371222,2.30032,2.135792,2.58315,2.495106,2.367863,2.313772,2.166605,2.108552,2.036794,2.037126,2.130554,2.105218,2.105219,2.009896,2.054329,2.134824,2.227041,2.119143,2,2.113978,2.121904,2,2.113094,2,2.130826,2.00282,1,1,1,1,1,1
206,4.170841,4.140017,3.974482,3.736559,3.664666,3.585548,3.588931,3.406913,3.347926,3.331434,3.371129,3.303683,3.268059,3.249256,3.258807,3.188948,3.043627,3.028454,3.001851,3.001152,3.051746,2.905564,2.880188,2.886078,2.860771,2.659149,2.638965,2.544641,2.616957,2.466909,2.590035,2.556739,2.402454,2.309533,2.282488,2.208663,2.181444,2.283682,2.283682,2.424866,2.371224,2.300321,2.135794,2.583162,2.495113,2.367867,2.313775,2.166608,2.108553,2.036795,2.037128,2.130555,2.105221,2.105221,2.009897,2.05433,2.134825,2.227043,2.119145,2,2.113979,2.121905,2,2.113095,2,2.130821,2.00282,1,1,1,1,1,1
207,4.170839,4.140017,3.974488,3.736564,3.664671,3.585545,3.588933,3.406912,3.347926,3.331435,3.37113,3.303693,3.268055,3.249254,3.258804,3.188953,3.043626,3.028454,3.001852,3.001152,3.051743,2.905567,2.880193,2.886076,2.860774,2.659154,2.638973,2.544649,2.616955,2.466917,2.59004,2.556745,2.402456,2.309539,2.282499,2.208669,2.181449,2.283683,2.283683,2.424867,2.371225,2.300321,2.135798,2.583175,2.495121,2.367874,2.313779,2.166611,2.108554,2.036796,2.037132,2.130555,2.105223,2.105223,2.009897,2.05433,2.134825,2.227045,2.119147,2,2.11398,2.121906,2,2.113096,2,2.130817,2.002821,1,1,1,1,1,1
208,4.170839,4.140016,3.974492,3.736568,3.664673,3.585542,3.588933,3.406911,3.347927,3.331435,3.371131,3.303701,3.268052,3.249254,3.258801,3.188956,3.043625,3.028453,3.001852,3.001152,3.05174,2.905571,2.880199,2.886075,2.860777,2.65916,2.638981,2.544657,2.616952,2.466926,2.590046,2.556754,2.402458,2.309544,2.282509,2.208675,2.181454,2.283684,2.283684,2.424868,2.371225,2.300321,2.135801,2.583191,2.49513,2.36788,2.313784,2.166615,2.108555,2.036797,2.037135,2.130554,2.105226,2.105226,2.009897,2.054331,2.134826,2.227047,2.119149,2,2.113981,2.121906,2,2.113097,2,2.130813,2.002821,1,1,1,1,1,1
209,4.170839,4.140016,3.974496,3.736571,3.664673,3.585538,3.588933,3.406909,3.347926,3.331435,3.371132,3.303711,3.268049,3.249254,3.258797,3.188961,3.043625,3.028453,3.001852,3.001151,3.051737,2.905575,2.880206,2.886073,2.860781,2.659166,2.638987,2.544664,2.616951,2.466934,2.590052,2.556765,2.402461,2.30955,2.28252,2.208679,2.181458,2.283684,2.283684,2.424868,2.371225,2.300321,2.135805,2.583209,2.495139,2.367887,2.313788,2.166618,2.108556,2.036798,2.037138,2.130554,2.105229,2.105229,2.009897,2.054331,2.134826,2.227048,2.119152,2,2.113982,2.121906,2,2.113098,2,2.130809,2.002821,1,1,1,1,1,1
210,4.170839,4.140016,3.9745,3.736573,3.664675,3.585534,3.588933,3.406906,3.347925,3.331434,3.371133,3.303719,3.268047,3.249254,3.258794,3.188966,3.043624,3.028453,3.001852,3.001152,3.051734,2.905579,2.880214,2.886071,2.860784,2.659172,2.638993,2.54467,2.616949,2.466942,2.590058,2.556778,2.402464,2.309556,2.282529,2.208683,2.181462,2.283684,2.283684,2.424868,2.371225,2.30032,2.135808,2.583228,2.495149,2.367895,2.313794,2.166622,2.108557,2.036799,2.037142,2.130553,2.105232,2.105232,2.009898,2.054331,2.134826,2.22705,2.119154,2,2.113983,2.121907,2,2.113098,2,2.130806,2.002821,1,1,1,1,1,1
211,4.170838,4.140014,3.974503,3.736573,3.664675,3.58553,3.588932,3.406903,3.347924,3.331434,3.371133,3.303726,3.268044,3.249254,3.258791,3.18897,3.043624,3.028454,3.001852,3.001152,3.051732,2.905583,2.880221,2.886069,2.860787,2.659178,2.638997,2.544675,2.616949,2.466949,2.590064,2.556794,2.402467,2.309561,2.282538,2.208686,2.181465,2.283684,2.283684,2.424867,2.371224,2.30032,2.135812,2.583249,2.495159,2.367902,2.313799,2.166626,2.108558,2.0368,2.037147,2.130553,2.105235,2.105235,2.009898,2.054331,2.134825,2.227051,2.119156,2,2.113984,2.121907,2,2.113099,2,2.130803,2.002821,1,1,1,1,1,1
212,4.170839,4.140013,3.974504,3.736573,3.664674,3.585525,3.588932,3.4069,3.347923,3.331433,3.371132,3.303733,3.268042,3.249253,3.258789,3.188974,3.043624,3.028454,3.001852,3.001152,3.051729,2.905588,2.880229,2.886067,2.86079,2.659183,2.639,2.544678,2.616948,2.466955,2.590069,2.556811,2.40247,2.309566,2.282546,2.208688,2.181467,2.283683,2.283683,2.424866,2.371224,2.300319,2.135816,2.583269,2.495169,2.367909,2.313804,2.16663,2.108558,2.036801,2.037152,2.130552,2.105238,2.105238,2.009898,2.054331,2.134825,2.227052,2.119158,2,2.113984,2.121907,2,2.113099,2,2.1308,2.002821,1,1,1,1,1,1
