EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:52 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,CatchFleetGroup

timestep,fleet,group,value
379,3,20,0.003200666
379,3,41,0.01024865
379,3,45,0.002559666
380,1,22,0.007500898
380,2,7,0.0002500156
380,3,15,0.003200907
380,3,20,0.003200675
380,3,41,0.01024863
380,3,45,0.002559636
381,1,22,0.007500887
381,2,7,0.0002500132
381,3,15,0.003200901
381,3,20,0.00320067
381,3,41,0.01024862
381,3,45,0.002559601
382,1,22,0.007500887
382,2,7,0.0002500116
382,3,15,0.00320089
382,3,20,0.003200651
382,3,41,0.01024862
382,3,45,0.002559561
383,1,22,0.007500899
383,2,7,0.000250011
383,3,15,0.003200876
383,3,20,0.003200619
383,3,41,0.01024863
383,3,45,0.002559518
384,1,22,0.007500922
384,2,7,0.0002500112
384,3,15,0.003200859
384,3,20,0.003200573
384,3,41,0.01024865
384,3,45,0.002559473
385,1,22,0.007500955
385,2,7,0.0002500125
385,3,15,0.00320084
385,3,20,0.003200514
385,3,41,0.01024867
385,3,45,0.002559426
386,1,22,0.007500998
386,2,7,0.0002500146
386,3,15,0.003200818
386,3,20,0.003200445
386,3,41,0.0102487
386,3,45,0.002559379
387,1,22,0.00750105
387,2,7,0.0002500175
387,3,15,0.003200795
387,3,20,0.003200365
387,3,41,0.01024874
387,3,45,0.002559334
388,1,22,0.00750111
388,2,7,0.0002500213
388,3,15,0.00320077
388,3,20,0.003200278
388,3,41,0.01024878
388,3,45,0.002559291
389,1,22,0.007501176
389,2,7,0.0002500257
389,3,15,0.003200744
389,3,20,0.003200185
389,3,41,0.01024882
389,3,45,0.002559251
390,1,22,0.007501247
390,2,7,0.0002500307
390,3,15,0.003200718
390,3,20,0.003200089
390,3,41,0.01024887
390,3,45,0.002559216
391,1,22,0.007501321
391,2,7,0.000250036
391,3,15,0.003200692
391,3,20,0.003199991
391,3,41,0.01024893
391,3,45,0.002559186
392,1,22,0.007501395
392,2,7,0.0002500417
392,3,15,0.003200668
392,3,20,0.003199895
392,3,41,0.01024898
392,3,45,0.002559163
393,1,22,0.007501469
393,2,7,0.0002500474
393,3,15,0.003200645
393,3,20,0.003199802
393,3,41,0.01024904
393,3,45,0.002559147
394,1,22,0.007501539
394,2,7,0.0002500531
394,3,15,0.003200623
394,3,20,0.003199716
394,3,41,0.01024911
394,3,45,0.002559138
395,1,22,0.007501605
395,2,7,0.0002500585
395,3,15,0.003200604
395,3,20,0.003199638
395,3,41,0.01024917
395,3,45,0.002559137
396,1,22,0.007501664
396,2,7,0.0002500635
396,3,15,0.003200589
396,3,20,0.003199572
396,3,41,0.01024923
396,3,45,0.002559145
397,1,22,0.007501715
397,2,7,0.0002500679
397,3,15,0.003200575
397,3,20,0.003199517
397,3,41,0.01024929
397,3,45,0.002559161
398,1,22,0.007501756
398,2,7,0.0002500717
398,3,15,0.003200566
398,3,20,0.003199477
398,3,41,0.01024935
398,3,45,0.002559184
399,1,22,0.007501786
399,2,7,0.0002500746
399,3,15,0.00320056
399,3,20,0.003199452
399,3,41,0.01024941
399,3,45,0.002559214
400,1,22,0.007501804
400,2,7,0.0002500766
400,3,15,0.003200558
400,3,20,0.003199444
400,3,41,0.01024947
400,3,45,0.002559251
401,1,22,0.00750181
401,2,7,0.0002500776
401,3,15,0.00320056
401,3,20,0.003199453
401,3,41,0.01024952
401,3,45,0.002559293
402,1,22,0.007501803
402,2,7,0.0002500776
402,3,15,0.003200566
402,3,20,0.003199478
402,3,41,0.01024957
402,3,45,0.00255934
403,1,22,0.007501783
403,2,7,0.0002500765
403,3,15,0.003200575
403,3,20,0.00319952
403,3,41,0.01024962
403,3,45,0.002559391
404,1,22,0.007501751
404,2,7,0.0002500743
404,3,15,0.003200589
404,3,20,0.003199577
404,3,41,0.01024966
404,3,45,0.002559443
405,1,22,0.007501706
405,2,7,0.0002500711
405,3,15,0.003200604
405,3,20,0.003199649
405,3,41,0.01024969
405,3,45,0.002559496
406,1,22,0.007501651
406,2,7,0.000250067
406,3,15,0.003200623
406,3,20,0.003199734
406,3,41,0.01024972
406,3,45,0.002559549
407,1,22,0.007501587
407,2,7,0.000250062
407,3,15,0.003200644
407,3,20,0.003199829
407,3,41,0.01024975
407,3,45,0.0025596
408,1,22,0.007501515
408,2,7,0.0002500562
408,3,15,0.003200666
408,3,20,0.003199933
408,3,41,0.01024977
408,3,45,0.002559648
409,1,22,0.007501437
409,2,7,0.0002500499
409,3,15,0.00320069
409,3,20,0.003200043
409,3,41,0.01024978
409,3,45,0.00255969
410,1,22,0.007501356
410,2,7,0.0002500431
410,3,15,0.003200714
410,3,20,0.003200157
410,3,41,0.01024979
410,3,45,0.002559727
411,1,22,0.007501272
411,2,7,0.0002500361
411,3,15,0.003200738
411,3,20,0.00320027
411,3,41,0.01024979
411,3,45,0.002559758
412,1,22,0.00750119
412,2,7,0.000250029
412,3,15,0.003200761
412,3,20,0.003200382
412,3,41,0.01024978
412,3,45,0.00255978
413,1,22,0.00750111
413,2,7,0.0002500221
413,3,15,0.003200783
413,3,20,0.003200487
413,3,41,0.01024977
413,3,45,0.002559794
414,1,22,0.007501035
414,2,7,0.0002500155
414,3,15,0.003200804
414,3,20,0.003200585
414,3,41,0.01024975
414,3,45,0.002559799
415,1,22,0.007500967
415,2,7,0.0002500095
415,3,15,0.003200822
415,3,20,0.003200672
415,3,41,0.01024973
415,3,45,0.002559796
416,1,22,0.00750091
416,2,7,0.0002500041
416,3,15,0.003200838
416,3,20,0.003200746
416,3,41,0.0102497
416,3,45,0.002559783
417,1,22,0.007500863
417,2,7,0.0002499997
417,3,15,0.003200851
417,3,20,0.003200805
417,3,41,0.01024967
417,3,45,0.002559761
418,1,22,0.007500829
418,2,7,0.0002499963
418,3,15,0.00320086
418,3,20,0.003200846
418,3,41,0.01024963
418,3,45,0.002559731
419,1,22,0.007500808
419,2,7,0.000249994
419,3,15,0.003200867
419,3,20,0.00320087
419,3,41,0.01024959
419,3,45,0.002559693
420,1,22,0.007500801
420,2,7,0.000249993
420,3,15,0.003200869
420,3,20,0.003200875
420,3,41,0.01024954
420,3,45,0.002559649
421,1,22,0.00750081
421,2,7,0.0002499933
421,3,15,0.003200868
421,3,20,0.003200861
421,3,41,0.01024949
421,3,45,0.002559599
422,1,22,0.007500833
422,2,7,0.0002499949
422,3,15,0.003200864
422,3,20,0.003200828
422,3,41,0.01024944
422,3,45,0.002559545
423,1,22,0.007500871
423,2,7,0.0002499979
423,3,15,0.003200856
423,3,20,0.003200777
423,3,41,0.01024939
423,3,45,0.002559488
424,1,22,0.007500923
424,2,7,0.0002500022
424,3,15,0.003200846
424,3,20,0.003200708
424,3,41,0.01024933
424,3,45,0.00255943
425,1,22,0.007500987
425,2,7,0.0002500076
425,3,15,0.003200832
425,3,20,0.003200624
425,3,41,0.01024927
425,3,45,0.002559372
426,1,22,0.007501062
426,2,7,0.0002500141
426,3,15,0.003200817
426,3,20,0.003200528
426,3,41,0.01024922
426,3,45,0.002559315
427,1,22,0.007501147
427,2,7,0.0002500215
427,3,15,0.0032008
427,3,20,0.003200419
427,3,41,0.01024916
427,3,45,0.002559262
428,1,22,0.007501239
428,2,7,0.0002500298
428,3,15,0.003200782
428,3,20,0.003200304
428,3,41,0.0102491
428,3,45,0.002559214
429,1,22,0.007501336
429,2,7,0.0002500385
429,3,15,0.003200763
429,3,20,0.003200183
429,3,41,0.01024904
429,3,45,0.002559172
430,1,22,0.007501436
430,2,7,0.0002500477
430,3,15,0.003200743
430,3,20,0.00320006
430,3,41,0.01024898
430,3,45,0.002559137
431,1,22,0.007501535
431,2,7,0.0002500569
431,3,15,0.003200725
431,3,20,0.003199938
431,3,41,0.01024893
431,3,45,0.002559111
432,1,22,0.007501632
432,2,7,0.000250066
432,3,15,0.003200708
432,3,20,0.003199821
432,3,41,0.01024888
432,3,45,0.002559094
433,1,22,0.007501722
433,2,7,0.0002500748
433,3,15,0.003200693
433,3,20,0.003199712
433,3,41,0.01024883
433,3,45,0.002559087
434,1,22,0.007501805
434,2,7,0.0002500829
434,3,15,0.003200679
434,3,20,0.003199614
434,3,41,0.01024879
434,3,45,0.00255909
435,1,22,0.007501877
435,2,7,0.0002500902
435,3,15,0.003200668
435,3,20,0.003199529
435,3,41,0.01024875
435,3,45,0.002559103
436,1,22,0.007501937
436,2,7,0.0002500965
436,3,15,0.00320066
436,3,20,0.00319946
436,3,41,0.01024872
436,3,45,0.002559126
437,1,22,0.007501984
437,2,7,0.0002501016
437,3,15,0.003200656
437,3,20,0.003199409
437,3,41,0.01024869
437,3,45,0.002559158
438,1,22,0.007502014
438,2,7,0.0002501052
438,3,15,0.003200654
438,3,20,0.003199378
438,3,41,0.01024867
438,3,45,0.0025592
439,1,22,0.007502028
439,2,7,0.0002501073
439,3,15,0.003200656
439,3,20,0.003199367
439,3,41,0.01024865
439,3,45,0.002559249
440,1,22,0.007502025
440,2,7,0.0002501079
440,3,15,0.00320066
440,3,20,0.003199377
440,3,41,0.01024864
440,3,45,0.002559304
441,1,22,0.007502004
441,2,7,0.0002501068
441,3,15,0.003200669
441,3,20,0.003199408
441,3,41,0.01024864
441,3,45,0.002559364
442,1,22,0.007501966
442,2,7,0.0002501041
442,3,15,0.003200679
442,3,20,0.003199458
442,3,41,0.01024864
442,3,45,0.002559428
443,1,22,0.007501912
443,2,7,0.0002500997
443,3,15,0.003200693
443,3,20,0.003199529
443,3,41,0.01024865
443,3,45,0.002559493
444,1,22,0.007501843
444,2,7,0.0002500938
444,3,15,0.003200709
444,3,20,0.003199616
444,3,41,0.01024867
444,3,45,0.002559558
445,1,22,0.00750176
445,2,7,0.0002500865
445,3,15,0.003200727
445,3,20,0.003199718
445,3,41,0.01024869
445,3,45,0.002559622
446,1,22,0.007501666
446,2,7,0.000250078
446,3,15,0.003200745
446,3,20,0.003199833
446,3,41,0.01024872
446,3,45,0.002559681
447,1,22,0.007501563
447,2,7,0.0002500684
447,3,15,0.003200764
447,3,20,0.003199957
447,3,41,0.01024876
447,3,45,0.002559736
448,1,22,0.007501453
448,2,7,0.000250058
448,3,15,0.003200783
448,3,20,0.003200087
448,3,41,0.0102488
448,3,45,0.002559783
449,1,22,0.00750134
449,2,7,0.000250047
449,3,15,0.003200801
449,3,20,0.00320022
449,3,41,0.01024885
449,3,45,0.002559823
450,1,22,0.007501226
450,2,7,0.0002500358
450,3,15,0.003200819
450,3,20,0.003200351
450,3,41,0.0102489
450,3,45,0.002559852
451,1,22,0.007501116
451,2,7,0.0002500245
451,3,15,0.003200833
451,3,20,0.003200478
451,3,41,0.01024896
451,3,45,0.002559871
452,1,22,0.00750101
452,2,7,0.0002500135
452,3,15,0.003200846
452,3,20,0.003200596
452,3,41,0.01024902
452,3,45,0.002559879
453,1,22,0.007500913
453,2,7,0.0002500031
453,3,15,0.003200855
453,3,20,0.003200702
453,3,41,0.01024908
453,3,45,0.002559875
454,1,22,0.007500827
454,2,7,0.0002499935
454,3,15,0.003200861
454,3,20,0.003200794
454,3,41,0.01024915
454,3,45,0.00255986
455,1,22,0.007500755
455,2,7,0.000249985
455,3,15,0.003200864
455,3,20,0.003200867
455,3,41,0.01024921
455,3,45,0.002559833
456,1,22,0.0075007
456,2,7,0.0002499778
456,3,15,0.003200862
456,3,20,0.003200921
456,3,41,0.01024928
456,3,45,0.002559795
457,1,22,0.007500662
457,2,7,0.0002499722
457,3,15,0.003200856
457,3,20,0.003200953
457,3,41,0.01024935
457,3,45,0.002559746
458,1,22,0.007500643
458,2,7,0.0002499683
458,3,15,0.003200846
458,3,20,0.003200962
458,3,41,0.01024941
458,3,45,0.002559689
459,1,22,0.007500645
459,2,7,0.0002499662
459,3,15,0.003200833
459,3,20,0.003200947
459,3,41,0.01024948
459,3,45,0.002559624
460,1,22,0.007500667
460,2,7,0.000249966
460,3,15,0.003200815
460,3,20,0.003200909
460,3,41,0.01024954
460,3,45,0.002559554
461,1,22,0.007500708
461,2,7,0.0002499677
461,3,15,0.003200794
461,3,20,0.003200848
461,3,41,0.0102496
461,3,45,0.002559479
462,1,22,0.007500768
462,2,7,0.0002499714
462,3,15,0.00320077
462,3,20,0.003200765
462,3,41,0.01024965
462,3,45,0.002559402
463,1,22,0.007500847
463,2,7,0.0002499769
463,3,15,0.003200745
463,3,20,0.003200663
463,3,41,0.01024969
463,3,45,0.002559325
464,1,22,0.007500942
464,2,7,0.0002499841
464,3,15,0.003200717
464,3,20,0.003200543
464,3,41,0.01024974
464,3,45,0.00255925
465,1,22,0.007501051
465,2,7,0.0002499929
465,3,15,0.003200688
465,3,20,0.00320041
465,3,41,0.01024977
465,3,45,0.00255918
466,1,22,0.007501171
466,2,7,0.0002500029
466,3,15,0.003200659
466,3,20,0.003200266
466,3,41,0.0102498
466,3,45,0.002559115
467,1,22,0.007501299
467,2,7,0.0002500141
467,3,15,0.003200631
467,3,20,0.003200115
467,3,41,0.01024982
467,3,45,0.002559059
468,1,22,0.007501433
468,2,7,0.0002500261
468,3,15,0.003200604
468,3,20,0.003199961
468,3,41,0.01024983
468,3,45,0.002559012
469,1,22,0.007501567
469,2,7,0.0002500387
469,3,15,0.00320058
469,3,20,0.003199809
469,3,41,0.01024984
469,3,45,0.002558976
470,1,22,0.007501699
470,2,7,0.0002500514
470,3,15,0.003200558
470,3,20,0.003199663
470,3,41,0.01024983
470,3,45,0.002558953
471,1,22,0.007501825
471,2,7,0.000250064
471,3,15,0.00320054
471,3,20,0.003199527
471,3,41,0.01024982
471,3,45,0.002558943
472,1,22,0.007501943
472,2,7,0.0002500761
472,3,15,0.003200526
472,3,20,0.003199405
472,3,41,0.0102498
472,3,45,0.002558946
473,1,22,0.007502048
473,2,7,0.0002500874
473,3,15,0.003200517
473,3,20,0.0031993
473,3,41,0.01024977
473,3,45,0.002558964
474,1,22,0.007502137
474,2,7,0.0002500976
474,3,15,0.003200514
474,3,20,0.003199216
474,3,41,0.01024974
474,3,45,0.002558995
475,1,22,0.007502209
475,2,7,0.0002501064
475,3,15,0.003200516
475,3,20,0.003199156
475,3,41,0.01024969
475,3,45,0.00255904
476,1,22,0.007502261
476,2,7,0.0002501136
476,3,15,0.003200523
476,3,20,0.003199121
476,3,41,0.01024965
476,3,45,0.002559096
477,1,22,0.007502291
477,2,7,0.000250119
477,3,15,0.003200537
477,3,20,0.003199113
477,3,41,0.01024959
477,3,45,0.002559163
478,1,22,0.007502298
478,2,7,0.0002501224
478,3,15,0.003200555
478,3,20,0.003199133
478,3,41,0.01024953
478,3,45,0.00255924
479,1,22,0.007502282
479,2,7,0.0002501237
479,3,15,0.003200579
479,3,20,0.003199182
479,3,41,0.01024947
479,3,45,0.002559324
480,1,22,0.007502243
480,2,7,0.0002501228
480,3,15,0.003200608
480,3,20,0.003199257
480,3,41,0.0102494
480,3,45,0.002559413
481,1,22,0.00750218
481,2,7,0.0002501198
481,3,15,0.003200641
481,3,20,0.003199358
481,3,41,0.01024934
481,3,45,0.002559506
482,1,22,0.007502096
482,2,7,0.0002501147
482,3,15,0.003200677
482,3,20,0.003199483
482,3,41,0.01024927
482,3,45,0.002559599
483,1,22,0.007501993
483,2,7,0.0002501077
483,3,15,0.003200717
483,3,20,0.003199628
483,3,41,0.01024919
483,3,45,0.00255969
484,1,22,0.007501873
484,2,7,0.0002500988
484,3,15,0.003200757
484,3,20,0.003199791
484,3,41,0.01024913
484,3,45,0.002559776
485,1,22,0.007501739
485,2,7,0.0002500884
485,3,15,0.003200799
485,3,20,0.003199966
485,3,41,0.01024906
485,3,45,0.002559856
486,1,22,0.007501594
486,2,7,0.0002500766
486,3,15,0.00320084
486,3,20,0.003200149
486,3,41,0.01024899
486,3,45,0.002559927
487,1,22,0.007501442
487,2,7,0.0002500639
487,3,15,0.003200881
487,3,20,0.003200337
487,3,41,0.01024893
487,3,45,0.002559987
488,1,22,0.007501289
488,2,7,0.0002500504
488,3,15,0.003200919
488,3,20,0.003200523
488,3,41,0.01024887
488,3,45,0.002560034
489,1,22,0.007501136
489,2,7,0.0002500367
489,3,15,0.003200954
489,3,20,0.003200703
489,3,41,0.01024882
489,3,45,0.002560067
490,1,22,0.007500989
490,2,7,0.000250023
490,3,15,0.003200985
490,3,20,0.003200871
490,3,41,0.01024877
490,3,45,0.002560084
491,1,22,0.00750085
491,2,7,0.0002500097
491,3,15,0.00320101
491,3,20,0.003201024
491,3,41,0.01024873
491,3,45,0.002560085
492,1,22,0.007500726
492,2,7,0.0002499972
492,3,15,0.00320103
492,3,20,0.003201157
492,3,41,0.0102487
492,3,45,0.00256007
493,1,22,0.007500619
493,2,7,0.0002499859
493,3,15,0.003201043
493,3,20,0.003201265
493,3,41,0.01024867
493,3,45,0.002560038
494,1,22,0.007500532
494,2,7,0.0002499761
494,3,15,0.00320105
494,3,20,0.003201345
494,3,41,0.01024865
494,3,45,0.00255999
495,1,22,0.007500468
495,2,7,0.000249968
495,3,15,0.00320105
495,3,20,0.003201394
495,3,41,0.01024863
495,3,45,0.002559928
496,1,22,0.007500428
496,2,7,0.0002499619
496,3,15,0.003201042
496,3,20,0.003201412
496,3,41,0.01024863
496,3,45,0.002559852
497,1,22,0.007500416
497,2,7,0.000249958
497,3,15,0.003201028
497,3,20,0.003201396
497,3,41,0.01024863
497,3,45,0.002559765
498,1,22,0.00750043
498,2,7,0.0002499564
498,3,15,0.003201006
498,3,20,0.003201347
498,3,41,0.01024864
498,3,45,0.002559668
499,1,22,0.007500472
499,2,7,0.0002499571
499,3,15,0.003200977
499,3,20,0.003201264
499,3,41,0.01024866
499,3,45,0.002559564
500,1,22,0.00750054
500,2,7,0.0002499603
500,3,15,0.003200943
500,3,20,0.00320115
500,3,41,0.01024868
500,3,45,0.002559456
501,1,22,0.007500634
501,2,7,0.0002499659
501,3,15,0.003200904
501,3,20,0.003201007
501,3,41,0.01024871
501,3,45,0.002559346
502,1,22,0.00750075
502,2,7,0.0002499736
502,3,15,0.00320086
502,3,20,0.003200839
502,3,41,0.01024874
502,3,45,0.002559237
503,1,22,0.007500886
503,2,7,0.0002499834
503,3,15,0.003200813
503,3,20,0.003200648
503,3,41,0.01024878
503,3,45,0.002559132
504,1,22,0.00750104
504,2,7,0.000249995
504,3,15,0.003200764
504,3,20,0.003200441
504,3,41,0.01024882
504,3,45,0.002559035
505,1,22,0.007501207
505,2,7,0.0002500081
505,3,15,0.003200714
505,3,20,0.003200221
505,3,41,0.01024887
505,3,45,0.002558947
506,1,22,0.007501381
506,2,7,0.0002500223
506,3,15,0.003200663
506,3,20,0.003199995
506,3,41,0.01024892
506,3,45,0.002558871
507,1,22,0.007501561
507,2,7,0.0002500374
507,3,15,0.003200615
507,3,20,0.003199768
507,3,41,0.01024897
507,3,45,0.00255881
508,1,22,0.00750174
508,2,7,0.0002500527
508,3,15,0.003200569
508,3,20,0.003199547
508,3,41,0.01024903
508,3,45,0.002558765
509,1,22,0.007501913
509,2,7,0.0002500681
509,3,15,0.003200527
509,3,20,0.003199337
509,3,41,0.01024908
509,3,45,0.002558738
510,1,22,0.007502077
510,2,7,0.0002500829
510,3,15,0.00320049
510,3,20,0.003199144
510,3,41,0.01024914
510,3,45,0.002558729
511,1,22,0.007502226
511,2,7,0.0002500969
511,3,15,0.003200459
511,3,20,0.003198974
511,3,41,0.01024919
511,3,45,0.002558739
512,1,22,0.007502357
512,2,7,0.0002501096
512,3,15,0.003200434
512,3,20,0.003198831
512,3,41,0.01024925
512,3,45,0.002558768
513,1,22,0.007502464
513,2,7,0.0002501206
513,3,15,0.003200417
513,3,20,0.00319872
513,3,41,0.0102493
513,3,45,0.002558817
514,1,22,0.007502547
514,2,7,0.0002501296
514,3,15,0.003200408
514,3,20,0.003198643
514,3,41,0.01024935
514,3,45,0.002558883
515,1,22,0.007502601
515,2,7,0.0002501363
515,3,15,0.003200406
515,3,20,0.003198604
515,3,41,0.01024939
515,3,45,0.002558965
516,1,22,0.007502625
516,2,7,0.0002501405
516,3,15,0.003200413
516,3,20,0.003198604
516,3,41,0.01024944
516,3,45,0.002559061
517,1,22,0.007502618
517,2,7,0.000250142
517,3,15,0.003200429
517,3,20,0.003198644
517,3,41,0.01024948
517,3,45,0.002559169
518,1,22,0.007502579
518,2,7,0.0002501408
518,3,15,0.003200452
518,3,20,0.003198723
518,3,41,0.01024952
518,3,45,0.002559286
519,1,22,0.007502509
519,2,7,0.0002501368
519,3,15,0.003200481
519,3,20,0.00319884
519,3,41,0.01024955
519,3,45,0.00255941
520,1,22,0.00750241
520,2,7,0.0002501301
520,3,15,0.003200518
520,3,20,0.003198992
520,3,41,0.01024958
520,3,45,0.002559536
521,1,22,0.007502283
521,2,7,0.0002501208
521,3,15,0.00320056
521,3,20,0.003199176
521,3,41,0.0102496
521,3,45,0.002559662
522,1,22,0.007502133
522,2,7,0.0002501091
522,3,15,0.003200606
522,3,20,0.003199387
522,3,41,0.01024962
522,3,45,0.002559785
523,1,22,0.007501961
523,2,7,0.0002500953
523,3,15,0.003200656
523,3,20,0.003199621
523,3,41,0.01024964
523,3,45,0.0025599
524,1,22,0.007501772
524,2,7,0.0002500798
524,3,15,0.003200708
524,3,20,0.003199872
524,3,41,0.01024965
524,3,45,0.002560006
525,1,22,0.007501572
525,2,7,0.0002500629
525,3,15,0.00320076
525,3,20,0.003200132
525,3,41,0.01024966
525,3,45,0.002560098
526,1,22,0.007501366
526,2,7,0.0002500451
526,3,15,0.003200812
526,3,20,0.003200395
526,3,41,0.01024966
526,3,45,0.002560174
527,1,22,0.007501159
527,2,7,0.0002500268
527,3,15,0.003200861
527,3,20,0.003200656
527,3,41,0.01024966
527,3,45,0.002560233
528,1,22,0.007500956
528,2,7,0.0002500085
528,3,15,0.003200908
528,3,20,0.003200905
528,3,41,0.01024965
528,3,45,0.002560272
529,1,22,0.007500764
529,2,7,0.0002499908
529,3,15,0.00320095
529,3,20,0.003201138
529,3,41,0.01024964
529,3,45,0.00256029
530,1,22,0.007500587
530,2,7,0.0002499741
530,3,15,0.003200986
530,3,20,0.003201347
530,3,41,0.01024963
530,3,45,0.002560286
531,1,22,0.007500432
531,2,7,0.0002499589
531,3,15,0.003201016
531,3,20,0.003201527
531,3,41,0.01024961
531,3,45,0.002560259
532,1,22,0.007500302
532,2,7,0.0002499457
532,3,15,0.003201039
532,3,20,0.003201672
532,3,41,0.01024959
532,3,45,0.002560212
533,1,22,0.007500201
533,2,7,0.0002499348
533,3,15,0.003201053
533,3,20,0.003201779
533,3,41,0.01024957
533,3,45,0.002560143
534,1,22,0.007500133
534,2,7,0.0002499265
534,3,15,0.003201058
534,3,20,0.003201843
534,3,41,0.01024954
534,3,45,0.002560056
535,1,22,0.007500099
535,2,7,0.0002499213
535,3,15,0.003201056
535,3,20,0.003201863
535,3,41,0.01024951
535,3,45,0.002559951
536,1,22,0.007500102
536,2,7,0.0002499192
536,3,15,0.003201044
536,3,20,0.003201838
536,3,41,0.01024948
536,3,45,0.002559832
537,1,22,0.007500141
537,2,7,0.0002499203
537,3,15,0.003201025
537,3,20,0.003201767
537,3,41,0.01024944
537,3,45,0.002559701
538,1,22,0.007500217
538,2,7,0.0002499248
538,3,15,0.003200997
538,3,20,0.003201652
538,3,41,0.0102494
538,3,45,0.002559563
539,1,22,0.007500327
539,2,7,0.0002499325
539,3,15,0.003200963
539,3,20,0.003201496
539,3,41,0.01024936
539,3,45,0.00255942
540,1,22,0.00750047
540,2,7,0.0002499434
540,3,15,0.003200922
540,3,20,0.003201301
540,3,41,0.01024932
540,3,45,0.002559276
541,1,22,0.007500641
541,2,7,0.0002499571
541,3,15,0.003200877
541,3,20,0.003201073
541,3,41,0.01024927
541,3,45,0.002559136
542,1,22,0.007500838
542,2,7,0.0002499734
542,3,15,0.003200828
542,3,20,0.003200818
542,3,41,0.01024923
542,3,45,0.002559002
543,1,22,0.007501055
543,2,7,0.0002499919
543,3,15,0.003200776
543,3,20,0.003200541
543,3,41,0.01024918
543,3,45,0.00255888
544,1,22,0.007501286
544,2,7,0.0002500121
544,3,15,0.003200723
544,3,20,0.003200251
544,3,41,0.01024913
544,3,45,0.002558772
545,1,22,0.007501525
545,2,7,0.0002500335
545,3,15,0.003200671
545,3,20,0.003199954
545,3,41,0.01024908
545,3,45,0.002558681
546,1,22,0.007501767
546,2,7,0.0002500556
546,3,15,0.003200621
546,3,20,0.003199658
546,3,41,0.01024903
546,3,45,0.002558611
547,1,22,0.007502004
547,2,7,0.0002500778
547,3,15,0.003200575
547,3,20,0.003199372
547,3,41,0.01024899
547,3,45,0.002558562
548,1,22,0.007502231
548,2,7,0.0002500995
548,3,15,0.003200533
548,3,20,0.003199104
548,3,41,0.01024894
548,3,45,0.002558538
549,1,22,0.007502442
549,2,7,0.0002501201
549,3,15,0.003200497
549,3,20,0.00319886
549,3,41,0.01024889
549,3,45,0.002558538
550,1,22,0.007502629
550,2,7,0.0002501391
550,3,15,0.003200469
550,3,20,0.003198648
550,3,41,0.01024885
550,3,45,0.002558564
551,1,22,0.007502789
551,2,7,0.0002501558
551,3,15,0.003200448
551,3,20,0.003198474
551,3,41,0.01024881
551,3,45,0.002558615
552,1,22,0.007502917
552,2,7,0.0002501699
552,3,15,0.003200437
552,3,20,0.003198342
552,3,41,0.01024877
552,3,45,0.00255869
553,1,22,0.007503007
553,2,7,0.000250181
553,3,15,0.003200434
553,3,20,0.003198258
553,3,41,0.01024874
553,3,45,0.002558787
554,1,22,0.007503057
554,2,7,0.0002501886
554,3,15,0.003200441
554,3,20,0.003198223
554,3,41,0.01024871
554,3,45,0.002558903
555,1,22,0.007503068
555,2,7,0.0002501925
555,3,15,0.003200457
555,3,20,0.003198241
555,3,41,0.01024869
555,3,45,0.002559037
556,1,22,0.007503035
556,2,7,0.0002501925
556,3,15,0.003200482
556,3,20,0.00319831
556,3,41,0.01024867
556,3,45,0.002559185
557,1,22,0.007502959
557,2,7,0.0002501886
557,3,15,0.003200516
557,3,20,0.003198429
557,3,41,0.01024866
557,3,45,0.002559343
558,1,22,0.007502843
558,2,7,0.0002501807
558,3,15,0.003200557
558,3,20,0.003198597
558,3,41,0.01024865
558,3,45,0.002559506
559,1,22,0.007502688
559,2,7,0.0002501692
559,3,15,0.003200604
559,3,20,0.003198808
559,3,41,0.01024865
559,3,45,0.002559671
560,1,22,0.007502498
560,2,7,0.0002501541
560,3,15,0.003200657
560,3,20,0.003199059
560,3,41,0.01024866
560,3,45,0.002559833
561,1,22,0.007502278
561,2,7,0.0002501358
561,3,15,0.003200714
561,3,20,0.003199342
561,3,41,0.01024867
561,3,45,0.002559988
562,1,22,0.007502033
562,2,7,0.0002501148
562,3,15,0.003200772
562,3,20,0.003199651
562,3,41,0.01024869
562,3,45,0.002560131
563,1,22,0.007501768
563,2,7,0.0002500915
563,3,15,0.003200832
563,3,20,0.003199977
563,3,41,0.01024872
563,3,45,0.002560258
564,1,22,0.007501492
564,2,7,0.0002500666
564,3,15,0.00320089
564,3,20,0.003200312
564,3,41,0.01024875
564,3,45,0.002560366
565,1,22,0.007501211
565,2,7,0.0002500406
565,3,15,0.003200946
565,3,20,0.003200647
565,3,41,0.0102488
565,3,45,0.002560451
566,1,22,0.007500933
566,2,7,0.0002500143
566,3,15,0.003200997
566,3,20,0.003200972
566,3,41,0.01024884
566,3,45,0.002560512
567,1,22,0.007500666
567,2,7,0.0002499883
567,3,15,0.003201042
567,3,20,0.00320128
567,3,41,0.0102489
567,3,45,0.002560545
568,1,22,0.007500416
568,2,7,0.0002499634
568,3,15,0.003201079
568,3,20,0.00320156
568,3,41,0.01024896
568,3,45,0.002560549
569,1,22,0.007500191
569,2,7,0.0002499401
569,3,15,0.003201108
569,3,20,0.003201806
